Company/Bond,Net Debt/EBITDA,Total Debt/EBIT,Net Debt/EBIT,EBITDA to Interest Expense,EBITDA-CapEx/Interest Expense,EBIT to Interest Expense,Interest Expense,Common Equity/Total Assets,Long-Term Debt/Equity,Long-Term Debt/Capital,Long-Term Debt/Total Assets,Total Debt/Equity,Total Debt/Capital,Total Debt/Total Assets,Num Rating,Market Cap,Industry
48,3.6178,6.4053,6.2533,5.7872,2.0446,3.0294,65.898,26.037,127.143,54.5839,34.1503,132.9313,57.0689,35.705,1,5213.7164,3
48,3.5309,6.4355,6.3084,6.0548,1.5219,3.1964,61.085,26.3337,122.5412,53.0426,33.2659,131.0243,56.7145,35.5688,1,5625.1648,3
48,3.4766,6.3088,6.1905,5.8855,1.7522,3.7907,59.977,26.9468,119.7949,52.9662,33.2588,126.1722,55.7859,35.0293,1,6115.4559,3
48,3.5153,6.2187,6.1065,4.5975,0.7886,2.8623,62.234,27.1085,111.6572,49.9787,31.1812,123.4095,55.2392,34.4632,1,6218.9486,3
48,3.7382,6.3506,6.2372,5.2154,0.75,3.188,63.932,26.8604,116.4477,51.6653,32.2165,125.3886,55.6322,34.69,1,5956.1313,3
48,4.1936,6.769,6.6713,4.4263,-0.5604,2.8135,65.709,25.6449,114.4088,49.72,30.2112,130.106,56.5418,34.3563,1,6390.114,3
48,4.595,7.6788,7.2358,4.8127,0.2237,3.2265,66.447,25.4613,121.0998,49.7857,31.7397,143.242,58.8887,37.5431,1,6589.8194,3
48,6.7868,11.839,11.6977,4.1589,-0.1768,1.7914,89.047,32.9657,76.9429,38.8823,25.7999,97.8869,49.4661,32.8227,1,12177.6469,3
48,5.4871,9.3373,9.1777,7.1298,2.7986,4.5695,90.361,33.0608,73.2272,37.1299,24.6199,97.2188,49.2949,32.6862,1,12000.5222,3
48,4.8544,8.1969,8.0737,6.2076,1.5935,3.9155,84.636,32.6365,77.5321,39.2398,25.7299,97.5855,49.389,32.3849,1,12273.216,3
48,4.1343,7.0047,6.8838,7.7116,3.1839,4.8768,85.906,32.9886,74.0061,37.467,24.82,97.5234,49.3731,32.7072,1,13672.3191,3
48,3.8663,6.166,6.1422,6.5951,3.0107,4.0366,86.85,33.3605,80.0173,40.4912,27.1356,97.6163,49.3969,33.1038,1,13224.3378,3
48,3.9249,6.263,6.2243,7.0695,2.7997,4.5642,87.476,33.4599,76.9583,39.0391,26.1711,97.1314,49.2724,33.0313,1,12988.9031,3
48,3.9177,6.1481,6.1198,6.0765,1.7297,4.0929,88.117,34.5794,79.6228,40.5671,27.9787,96.2741,49.0508,33.8298,1,13364.4462,3
48,3.8829,5.9689,5.9124,7.5176,3.6422,5.198,89.975,34.6086,84.1979,43.1013,29.6059,95.3491,48.8096,33.5269,1,14369.7062,3
48,4.0906,6.2091,6.1105,4.7857,0.7276,3.1784,92.495,35.0977,82.2164,42.0886,29.3163,95.3411,48.8075,33.9963,1,14947.6889,3
48,4.1791,6.0512,5.9512,6.3695,1.9851,4.9133,89.738,35.3457,81.2949,41.8698,29.1862,94.161,48.4964,33.8054,1,14026.3826,3
48,4.3097,5.9839,5.9602,6.3135,0.9046,4.7861,89.898,33.5464,84.5648,43.0505,28.8108,96.4318,49.0917,32.8538,1,16964.9482,3
48,4.2453,5.925,5.8823,7.6117,3.7887,5.2452,94.843,33.7556,83.792,42.7599,28.7197,95.9592,48.969,32.89,1,16038.5338,3
48,4.0076,5.5722,5.4816,6.2272,2.1323,4.4659,92.259,34.0866,84.0341,42.8846,29.0819,95.9539,48.9676,33.207,1,14402.3238,3
48,3.9635,5.529,5.443,6.7032,1.9816,5.071,92.534,34.2622,83.8038,42.82,29.1469,95.7118,48.9045,33.2885,1,16056.221,3
48,4.1476,5.7792,5.7656,5.7731,-0.1207,4.1541,92.785,33.8526,83.8005,42.5324,28.7949,97.0272,49.2456,33.3398,1,16198.9571,3
48,4.2429,5.8642,5.8352,6.9596,2.5664,4.9743,98.212,33.9878,86.3189,43.7814,29.7752,97.1588,49.2795,33.5143,1,18505.8585,3
48,4.2553,5.8766,5.8547,5.8832,1.5276,4.2135,100.492,34.0301,88.4758,44.8331,30.5541,97.3449,49.3273,33.6169,1,19000.7015,3
48,4.0477,5.7233,5.7011,7.3609,2.4543,5.1056,99.865,34.2232,85.5663,43.6929,29.7118,95.8358,48.9368,33.2778,1,17186.2772,3
