Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20140131,24,0.655,1.164,0.316,0.523,2.838,0.348,0.143,1.347,0.845,0.791,5.419,9.738,0.408,0.695,61.083,2
20140430,24,0.626,1.173,0.324,0.52,2.772,0.333,0.143,1.191,0.834,0.778,5.005,10.145,0.386,0.667,61.716,2
20140731,24,0.583,1.044,0.319,0.495,2.514,0.345,0.138,1.037,0.802,0.738,4.031,10.419,0.363,0.703,61.056,2
20141031,24,0.592,1.067,0.345,0.499,2.449,0.342,0.138,1.058,0.809,0.746,4.21,11.521,0.387,0.705,62.981,2
20010630,29,0.065,0.26,0.425,0.135,0.662,0.065,0.491,0.066,0.514,0.438,1.075,20.645,0.599,0.906,41.708,3
20010930,29,0.306,0.423,0.426,0.253,1.422,0.314,0.491,0.42,0.584,0.531,1.423,14.428,0.672,1.025,41.708,3
20011231,29,0.588,0.605,0.382,0.441,3.739,0.612,0.072,1.314,0.7,0.646,2.354,7.758,0.979,1.496,31.741,3
20020331,29,0.521,0.594,0.394,0.403,2.763,0.525,0.072,1.013,0.675,0.642,2.09,5.847,0.787,1.212,7.827,3
20020630,29,0.578,0.595,0.378,0.436,3.211,0.613,0.072,1.252,0.691,0.659,2.249,4.614,1.017,1.548,13.377,3
20020930,29,0.562,0.585,0.362,0.425,3.122,0.599,0.072,1.147,0.681,0.646,2.15,4.256,1.067,1.577,11.692,3
20021231,29,0.503,0.526,0.354,0.373,2.8,0.55,0.185,0.871,0.648,0.568,1.842,4.346,1.061,1.493,36.796,3
20030331,29,0.506,0.55,0.353,0.386,2.784,0.544,0.185,0.892,0.653,0.606,1.886,4.698,1.009,1.445,7.857,3
20030630,29,0.465,0.528,0.359,0.362,2.59,0.502,0.185,0.753,0.634,0.579,1.734,5.032,0.915,1.317,7.538,3
20030930,29,0.426,0.506,0.365,0.338,2.427,0.462,0.185,0.639,0.616,0.554,1.604,5.271,0.852,1.22,6.944,3
20031231,29,0.43,0.516,0.375,0.355,2.926,0.486,0.18,0.663,0.608,0.521,1.553,4.487,0.884,1.246,35.904,3
20040331,29,0.397,0.49,0.37,0.329,2.284,0.448,0.18,0.573,0.595,0.528,1.469,5.09,0.825,1.195,11.605,3
20040630,29,0.488,0.565,0.379,0.393,2.859,0.528,0.18,0.831,0.644,0.591,1.809,5.424,0.921,1.325,16.219,3
20040930,29,0.54,0.616,0.381,0.435,3.097,0.565,0.18,1.023,0.675,0.631,2.08,5.044,0.957,1.375,17.58,3
20041231,29,0.574,0.653,0.339,0.457,3.926,0.573,0.148,1.129,0.702,0.634,2.353,4.938,0.965,1.381,43.249,3
20050331,29,0.585,0.661,0.378,0.467,3.465,0.585,0.148,1.199,0.707,0.664,2.409,4.896,0.974,1.404,22.929,3
20050630,29,0.552,0.637,0.381,0.443,3.073,0.558,0.148,1.042,0.688,0.64,2.208,4.877,0.936,1.355,22.198,3
20050930,29,0.523,0.609,0.38,0.42,2.903,0.539,0.148,0.926,0.671,0.616,2.038,5.15,0.935,1.355,23.274,3
20051231,29,0.477,0.568,0.382,0.386,2.747,0.502,0.152,0.773,0.645,0.564,1.815,5.246,0.826,1.207,45.966,3
20060331,29,0.48,0.571,0.384,0.391,2.676,0.51,0.152,0.782,0.644,0.584,1.808,5.322,0.892,1.311,24.071,3
20060630,29,0.462,0.554,0.382,0.381,2.599,0.504,0.152,0.732,0.631,0.569,1.708,5.31,0.891,1.329,27.247,3
20060930,29,0.469,0.56,0.4,0.388,2.716,0.514,0.152,0.75,0.632,0.574,1.715,5.039,0.845,1.297,28.608,3
20061231,29,0.479,0.563,0.416,0.4,2.958,0.539,0.128,0.794,0.63,0.558,1.702,4.875,0.813,1.251,47.318,3
20070331,29,0.468,0.555,0.415,0.393,2.734,0.53,0.128,0.757,0.624,0.569,1.658,4.678,0.843,1.319,31.905,3
20070630,29,0.464,0.551,0.419,0.392,2.748,0.534,0.128,0.75,0.619,0.565,1.624,4.621,0.844,1.322,31.187,3
20070930,29,0.441,0.528,0.408,0.375,2.532,0.519,0.128,0.687,0.603,0.546,1.521,4.89,0.898,1.38,31.52,3
20071231,29,0.396,0.479,0.339,0.338,2.384,0.487,0.172,0.569,0.573,0.487,1.344,5.117,1.14,1.606,51.359,3
20080331,29,0.402,0.474,0.375,0.339,2.257,0.504,0.172,0.588,0.572,0.507,1.337,5.562,1.095,1.606,31.415,3
20080630,29,0.386,0.443,0.36,0.32,2.124,0.5,0.172,0.549,0.557,0.49,1.257,6.056,1.225,1.75,28.511,3
20080930,29,0.378,0.423,0.356,0.31,2.078,0.511,0.172,0.532,0.543,0.475,1.188,6.566,1.265,1.807,25.851,3
20081231,29,0.37,0.405,0.318,0.306,2.034,0.532,0.229,0.52,0.525,0.439,1.104,7.583,1.204,1.718,42.353,3
20090331,29,0.363,0.405,0.334,0.302,1.886,0.514,0.229,0.504,0.526,0.46,1.111,8.636,1.249,1.76,16.245,3
20090630,29,0.353,0.404,0.313,0.299,1.832,0.502,0.229,0.483,0.521,0.455,1.088,9.444,1.203,1.678,12.006,3
20090930,29,0.334,0.396,0.279,0.288,1.735,0.473,0.229,0.443,0.515,0.447,1.06,10.457,1.225,1.663,6.338,3
20091231,29,0.272,0.371,0.239,0.262,1.603,0.394,0.264,0.331,0.486,0.383,0.947,11.708,1.255,1.637,38.511,3
20100331,29,0.286,0.368,0.254,0.262,1.531,0.415,0.264,0.355,0.491,0.415,0.966,12.526,1.278,1.687,10.143,2
20100630,29,0.265,0.347,0.254,0.248,1.431,0.4,0.264,0.32,0.474,0.395,0.902,14.485,1.31,1.733,14.181,2
20100930,29,0.245,0.322,0.257,0.232,1.346,0.388,0.264,0.288,0.456,0.373,0.837,15.659,1.371,1.803,15.875,2
20101231,29,0.118,0.16,0.356,0.115,0.63,0.232,0.399,0.117,0.365,0.226,0.574,17.347,1.016,1.453,35.729,2
20110331,29,0.174,0.218,0.308,0.16,0.905,0.322,0.399,0.186,0.395,0.3,0.654,21.453,1.291,1.77,10.495,2
20110630,29,0.141,0.167,0.337,0.123,0.694,0.282,0.399,0.145,0.368,0.265,0.583,24.216,1.269,1.767,6.304,2
20110930,29,0.112,0.122,0.36,0.09,0.493,0.241,0.399,0.111,0.343,0.231,0.523,32.197,1.249,1.79,6.116,2
20111231,29,0.116,0.117,0.35,0.087,0.473,0.248,0.407,0.114,0.345,0.197,0.528,46.887,1.446,1.969,27.646,2
20120331,29,0.113,0.114,0.355,0.084,0.451,0.245,0.407,0.112,0.342,0.227,0.52,48.123,1.391,1.942,4.561,2
20120630,29,0.117,0.121,0.351,0.089,0.476,0.246,0.407,0.116,0.349,0.234,0.537,49.932,1.362,1.902,4.271,2
20120930,29,0.158,0.188,0.295,0.137,0.747,0.299,0.407,0.164,0.386,0.282,0.628,50.208,1.515,1.979,3.969,2
20121231,29,0.253,0.345,0.325,0.233,1.513,0.343,0.257,0.276,0.497,0.37,0.988,37.027,0.953,1.287,29.814,2
20130331,29,0.221,0.292,0.296,0.203,1.163,0.336,0.257,0.239,0.458,0.355,0.846,30.323,1.248,1.636,7.604,2
20130630,29,0.244,0.322,0.296,0.222,1.307,0.35,0.257,0.268,0.48,0.376,0.922,25.356,1.228,1.604,8.375,2
20130930,29,0.237,0.306,0.337,0.208,1.213,0.336,0.257,0.254,0.481,0.369,0.925,22.358,1.079,1.469,6.042,2
20131231,29,0.247,0.299,0.296,0.215,1.275,0.385,0.255,0.272,0.46,0.337,0.852,22.374,1.329,1.713,33.676,2
20140331,29,0.235,0.289,0.328,0.2,1.173,0.347,0.255,0.253,0.47,0.351,0.888,22.272,1.192,1.599,16.301,2
20140630,29,0.238,0.292,0.335,0.201,1.167,0.344,0.255,0.255,0.476,0.346,0.908,22.45,1.138,1.541,26.166,2
20140930,29,0.241,0.318,0.341,0.215,1.238,0.332,0.255,0.259,0.489,0.352,0.955,22.788,1.002,1.367,36.842,2
19950331,30,0.209,0.511,0.277,0.248,0.807,0.165,0.368,0.258,0.616,0.528,1.605,17.911,0.689,0.872,0,0
19950630,30,0.191,0.543,0.279,0.251,0.805,0.141,0.368,0.23,0.626,0.539,1.677,17.22,0.67,0.846,0,0
19950930,30,0.174,0.592,0.287,0.258,0.829,0.119,0.368,0.205,0.64,0.553,1.775,16.466,0.641,0.808,0,0
19951231,30,0.175,0.622,0.321,0.27,0.884,0.118,0.323,0.204,0.642,0.532,1.79,15.36,0.59,0.742,0,0
19960331,30,0.159,0.642,0.298,0.269,0.89,0.103,0.323,0.183,0.647,0.562,1.833,14.864,0.619,0.776,0,0
19960630,30,0.163,0.637,0.307,0.27,0.909,0.107,0.323,0.188,0.645,0.559,1.814,15.218,0.621,0.776,0,0
19960930,30,0.165,0.618,0.3,0.271,0.998,0.114,0.323,0.191,0.634,0.549,1.73,14.36,0.648,0.802,0,0
19961231,30,0.153,0.621,0.278,0.279,0.952,0.112,0.346,0.173,0.619,0.516,1.625,15.033,0.669,0.798,0,0
19970331,30,0.149,0.583,0.281,0.263,0.938,0.109,0.346,0.168,0.616,0.531,1.606,15.633,0.694,0.84,0,0
19970630,30,0.137,0.548,0.262,0.25,0.866,0.103,0.346,0.152,0.607,0.519,1.543,16.592,0.728,0.868,0,0
19970930,30,0.127,0.494,0.265,0.226,0.717,0.097,0.346,0.139,0.6,0.504,1.501,18.689,0.735,0.872,0,0
19971231,30,0.099,0.478,0.275,0.229,0.712,0.083,0.419,0.103,0.568,0.457,1.317,19.616,0.679,0.809,0,0
19980331,30,0.103,0.471,0.262,0.221,0.662,0.084,0.419,0.109,0.578,0.484,1.372,20.639,0.729,0.863,0,0
19980630,30,0.094,0.481,0.26,0.23,0.674,0.079,0.419,0.097,0.568,0.475,1.313,19.932,0.723,0.851,0,0
19980930,30,0.085,0.524,0.26,0.25,0.744,0.072,0.419,0.087,0.562,0.478,1.285,18.91,0.693,0.815,0,0
19981231,30,0.076,0.566,0.261,0.269,0.95,0.064,0.32,0.078,0.561,0.453,1.278,18.195,0.635,0.738,0,0
19990331,30,0.078,0.566,0.257,0.269,0.899,0.066,0.32,0.079,0.562,0.482,1.283,16.788,0.658,0.767,0,0
19990630,30,0.086,0.585,0.263,0.278,0.995,0.072,0.32,0.088,0.565,0.49,1.298,15.959,0.634,0.739,0,0
19990930,30,0.092,0.598,0.272,0.286,1.09,0.078,0.32,0.096,0.566,0.496,1.303,14.647,0.606,0.705,0,1
19991231,30,0.082,0.601,0.277,0.288,1.19,0.071,0.321,0.085,0.56,0.468,1.273,14.228,0.548,0.657,0,1
20000331,30,0.096,0.639,0.261,0.301,1.212,0.079,0.321,0.1,0.574,0.513,1.349,12.733,0.573,0.675,0,1
20000630,30,0.09,0.676,0.246,0.31,1.253,0.071,0.321,0.094,0.583,0.528,1.397,11.643,0.559,0.662,0,1
20000930,30,0.083,0.684,0.228,0.31,1.218,0.065,0.321,0.087,0.585,0.534,1.41,11.552,0.579,0.684,0,1
20001231,30,0.082,0.557,0.265,0.271,1.009,0.072,0.311,0.086,0.553,0.455,1.236,11.485,0.596,0.71,0,1
20010331,30,0.092,0.618,0.232,0.292,1.047,0.076,0.311,0.097,0.571,0.517,1.333,12.515,0.623,0.731,0,1
20010630,30,0.1,0.545,0.235,0.27,0.946,0.09,0.311,0.107,0.553,0.494,1.239,14.139,0.664,0.779,0,1
20010930,30,0.108,0.491,0.238,0.255,0.883,0.105,0.311,0.117,0.537,0.473,1.16,16.318,0.696,0.819,0,1
20011231,30,0.097,0.407,0.262,0.228,0.832,0.11,0.372,0.103,0.493,0.386,0.972,19.55,0.726,0.851,0,1
20020331,30,0.129,0.436,0.246,0.238,0.857,0.135,0.372,0.142,0.524,0.453,1.101,22.656,0.747,0.881,0,1
20020630,30,0.151,0.426,0.257,0.236,0.88,0.158,0.372,0.17,0.529,0.454,1.122,24.413,0.763,0.904,0,1
20020930,30,0.172,0.415,0.264,0.233,0.883,0.18,0.372,0.198,0.536,0.454,1.156,26.246,0.791,0.938,0,1
20021231,30,0.186,0.369,0.285,0.219,0.882,0.213,0.373,0.221,0.518,0.384,1.076,27.427,0.825,1.001,0,1
20030331,30,0.191,0.397,0.267,0.227,0.914,0.203,0.373,0.227,0.538,0.448,1.162,27.692,0.826,0.987,0,1
20030630,30,0.181,0.382,0.262,0.22,0.892,0.197,0.373,0.214,0.528,0.436,1.12,30.574,0.839,1.001,0,1
20030930,30,0.171,0.372,0.255,0.216,0.885,0.19,0.373,0.2,0.52,0.429,1.082,32.595,0.85,1.011,0,1
20031231,30,0.152,0.327,0.249,0.198,0.848,0.19,0.412,0.174,0.485,0.402,0.941,32.191,0.906,1.065,0,1
20040331,30,0.154,0.353,0.237,0.208,0.848,0.181,0.412,0.178,0.501,0.421,1.004,33.887,0.895,1.051,0,1
20040630,30,0.141,0.36,0.223,0.211,0.848,0.167,0.412,0.16,0.496,0.417,0.986,34.348,0.905,1.058,0,1
20040930,30,0.121,0.374,0.211,0.216,0.883,0.143,0.412,0.135,0.492,0.413,0.97,33.398,0.899,1.049,0,1
20041231,30,0.068,0.42,0.18,0.229,1.035,0.075,0.388,0.071,0.491,0.371,0.966,31.52,0.973,1.102,0,1
20050331,30,0.078,0.403,0.186,0.223,0.974,0.089,0.388,0.083,0.489,0.401,0.956,27.664,0.942,1.081,0,1
20050630,30,0.067,0.374,0.19,0.209,0.906,0.079,0.388,0.07,0.477,0.386,0.913,26.064,0.973,1.117,0,1
20050930,30,0.065,0.332,0.195,0.189,0.811,0.079,0.388,0.067,0.467,0.374,0.876,26.215,1.007,1.155,0,1
20051231,30,0.065,0.323,0.223,0.194,0.824,0.089,0.497,0.069,0.439,0.329,0.79,25.513,0.897,1.042,0,1
20060331,30,0.065,0.29,0.219,0.172,0.716,0.086,0.497,0.067,0.446,0.361,0.808,26.4,0.943,1.099,0,1
20060630,30,0.064,0.288,0.228,0.171,0.705,0.086,0.497,0.067,0.443,0.366,0.797,26.881,0.901,1.057,0,1
20060930,30,0.064,0.284,0.241,0.171,0.698,0.089,0.497,0.067,0.437,0.364,0.779,27.641,0.861,1.02,0,1
20061231,30,0.071,0.246,0.306,0.153,0.619,0.104,0.47,0.075,0.423,0.246,0.75,29.986,0.765,0.949,32.442,1
20070331,30,0.069,0.271,0.273,0.163,0.653,0.093,0.47,0.072,0.442,0.354,0.796,29.798,0.806,0.978,32.442,1
20070630,30,0.073,0.325,0.278,0.186,0.777,0.089,0.47,0.076,0.468,0.382,0.885,26.375,0.739,0.901,32.442,1
20070930,30,0.075,0.384,0.275,0.21,0.912,0.083,0.47,0.078,0.495,0.411,0.984,20.905,0.692,0.843,32.442,1
20071231,30,0.129,0.368,0.274,0.216,1.093,0.155,0.338,0.139,0.489,0.33,0.973,16.491,0.747,0.915,67.535,1
20080331,30,0.104,0.421,0.26,0.229,1.084,0.11,0.338,0.108,0.513,0.427,1.057,15.622,0.708,0.855,67.535,1
20080630,30,0.111,0.412,0.254,0.227,1.063,0.12,0.338,0.116,0.51,0.426,1.046,17,0.753,0.905,67.535,1
20080930,30,0.118,0.409,0.243,0.229,1.073,0.131,0.338,0.124,0.506,0.424,1.026,18.254,0.812,0.966,67.535,1
20081231,30,0.118,0.394,0.254,0.23,0.944,0.141,0.385,0.13,0.485,0.343,0.961,20.082,0.769,0.937,65.941,1
20090331,30,0.132,0.431,0.234,0.246,1.105,0.149,0.385,0.144,0.505,0.431,1.029,21.655,0.85,1.007,65.941,1
20090630,30,0.15,0.424,0.227,0.25,1.147,0.177,0.385,0.169,0.498,0.427,1.007,20.563,0.902,1.067,65.941,1
20090930,30,0.166,0.41,0.223,0.25,1.142,0.205,0.385,0.194,0.491,0.422,0.985,21.625,0.959,1.134,65.941,1
20091231,30,0.166,0.39,0.214,0.244,1.231,0.217,0.351,0.192,0.479,0.349,0.941,24.068,1.108,1.279,72.46,1
20100331,30,0.165,0.391,0.215,0.244,1.141,0.215,0.351,0.192,0.48,0.408,0.939,24.98,1.08,1.255,72.46,1
20100630,30,0.158,0.388,0.212,0.242,1.109,0.208,0.351,0.181,0.474,0.402,0.917,27.136,1.115,1.287,72.46,1
20100930,30,0.149,0.395,0.199,0.245,1.134,0.195,0.351,0.168,0.474,0.404,0.913,28.621,1.147,1.306,72.46,1
20101231,30,0.31,0.516,0.205,0.321,2.15,0.337,0.229,0.398,0.571,0.449,1.342,24.519,1.023,1.166,70.535,1
20110331,30,0.232,0.486,0.192,0.297,1.624,0.267,0.229,0.277,0.531,0.458,1.145,23.74,1.068,1.212,70.535,1
20110630,30,0.25,0.524,0.193,0.315,1.836,0.273,0.229,0.302,0.55,0.479,1.232,24.68,1.021,1.157,70.535,1
20110930,30,0.281,0.568,0.198,0.337,2.067,0.291,0.229,0.346,0.573,0.504,1.352,23.889,0.973,1.107,70.535,1
20111231,30,0.3,0.627,0.193,0.357,2.233,0.284,0.197,0.376,0.601,0.493,1.519,26.787,0.923,1.05,55.463,1
20120331,30,0.291,0.608,0.189,0.353,2.225,0.287,0.197,0.363,0.588,0.523,1.443,28.455,0.964,1.094,55.463,1
20120630,30,0.314,0.634,0.182,0.367,2.334,0.301,0.197,0.403,0.603,0.541,1.535,26.681,0.966,1.097,55.463,0
20120930,30,0.323,0.644,0.18,0.372,2.393,0.306,0.197,0.418,0.609,0.546,1.572,27.284,0.965,1.097,55.463,0
20121231,30,0.308,0.681,0.157,0.378,2.486,0.278,0.201,0.39,0.615,0.513,1.617,28.272,0.973,1.09,60.348,0
20130331,30,0.318,0.686,0.167,0.384,2.527,0.288,0.201,0.408,0.618,0.556,1.638,27.117,0.952,1.075,60.348,0
20130630,30,0.31,0.71,0.164,0.388,2.591,0.272,0.201,0.392,0.623,0.562,1.672,28.04,0.93,1.048,60.348,0
20130930,30,0.304,0.741,0.162,0.395,2.67,0.258,0.201,0.381,0.629,0.57,1.716,28.801,0.901,1.013,60.348,0
20131231,30,0.364,0.705,0.156,0.412,2.844,0.338,0.186,0.487,0.629,0.54,1.707,27.141,1.008,1.126,66.683,0
20140331,30,0.335,0.746,0.164,0.409,2.818,0.289,0.186,0.432,0.635,0.58,1.758,25.701,0.915,1.025,66.683,0
20140630,30,0.347,0.746,0.165,0.415,2.907,0.303,0.186,0.452,0.637,0.584,1.766,25.168,0.925,1.035,66.683,0
20140930,30,0.363,0.747,0.16,0.422,3.006,0.321,0.186,0.483,0.64,0.588,1.791,23.965,0.959,1.068,66.683,0
19950331,32,0.532,0.584,0.473,0.353,2.128,0.448,0.192,0.993,0.717,0.617,2.535,7.379,1.003,1.492,58.633,1
19950630,32,0.558,0.617,0.474,0.379,2.359,0.47,0.192,1.105,0.729,0.639,2.688,6.326,0.98,1.462,58.85,1
19950930,32,0.594,0.655,0.473,0.404,2.693,0.488,0.192,1.284,0.75,0.668,2.997,5.36,0.959,1.432,58.667,1
19951231,32,0.612,0.662,0.473,0.423,2.416,0.52,0.141,1.977,0.752,0.659,2.793,4.14,0.904,1.346,49.734,1
19960331,32,0.622,0.685,0.467,0.424,2.956,0.502,0.141,1.503,0.766,0.696,3.381,4.636,0.913,1.366,56.646,1
19960630,32,0.628,0.691,0.466,0.423,2.919,0.498,0.141,1.548,0.772,0.702,3.491,4.683,0.893,1.333,54.424,1
19960930,32,0.617,0.684,0.464,0.419,2.77,0.494,0.141,1.486,0.765,0.693,3.361,4.961,0.879,1.307,53.061,1
19961231,32,0.552,0.607,0.449,0.388,2.088,0.495,0.163,1.486,0.713,0.614,2.343,4.722,0.841,1.246,47.88,1
19970331,32,0.584,0.657,0.46,0.402,2.664,0.479,0.163,1.305,0.746,0.667,3.018,5.105,0.844,1.254,51.634,1
19970630,32,0.566,0.638,0.459,0.39,2.519,0.47,0.163,1.212,0.735,0.651,2.85,5.238,0.827,1.23,51.071,1
19970930,32,0.549,0.623,0.457,0.378,2.361,0.459,0.163,1.132,0.726,0.639,2.722,5.4,0.796,1.193,49.854,1
19971231,32,0.493,0.564,0.472,0.355,1.682,0.456,0.214,1.126,0.681,0.572,2.018,5.264,0.749,1.121,43.669,1
19980331,32,0.527,0.603,0.465,0.365,2.134,0.448,0.214,1.028,0.713,0.621,2.55,5.893,0.774,1.159,48.23,1
19980630,32,0.522,0.592,0.473,0.361,2.034,0.449,0.214,1.007,0.709,0.615,2.498,6.261,0.781,1.16,47.549,1
19980930,32,0.522,0.593,0.478,0.359,1.97,0.445,0.214,0.999,0.711,0.616,2.521,6.642,0.767,1.136,46.975,1
19981231,32,0.498,0.597,0.484,0.359,1.591,0.428,0.22,1.066,0.699,0.588,2.199,6.469,0.709,1.062,44.604,1
19990331,32,0.534,0.624,0.483,0.365,1.919,0.43,0.22,1.008,0.727,0.634,2.746,6.943,0.74,1.096,47.511,1
19990630,32,0.539,0.661,0.483,0.372,1.885,0.409,0.22,0.994,0.741,0.649,2.943,7.026,0.706,1.047,48.322,1
19990930,32,0.546,0.685,0.483,0.376,1.848,0.399,0.22,0.991,0.751,0.662,3.114,7.126,0.702,1.039,48.789,1
19991231,32,0.521,0.648,0.467,0.376,1.465,0.418,0.241,1.202,0.722,0.62,2.458,6.983,0.691,1.036,45.549,1
20000331,32,0.552,0.702,0.475,0.379,1.594,0.393,0.241,1.011,0.758,0.67,3.238,8.101,0.702,1.036,50.146,1
20000630,32,0.567,0.695,0.477,0.383,1.494,0.41,0.241,1.077,0.762,0.676,3.305,8.469,0.725,1.07,49.655,1
20000930,32,0.584,0.688,0.484,0.39,1.419,0.433,0.241,1.15,0.764,0.681,3.354,8.644,0.76,1.118,50.232,1
20001231,32,0.615,0.722,0.509,0.411,1.447,0.448,0.271,1.625,0.781,0.672,3.127,8.456,0.74,1.046,43.257,1
20010331,32,0.634,0.736,0.499,0.413,1.378,0.447,0.271,1.41,0.795,0.717,3.948,9.241,0.765,1.101,47.722,0
20010630,32,0.666,0.772,0.497,0.432,1.412,0.458,0.271,1.605,0.813,0.743,4.439,9.659,0.767,1.097,47.731,0
20010930,32,0.707,0.828,0.49,0.455,1.459,0.463,0.271,1.901,0.839,0.778,5.341,10.294,0.753,1.072,47.487,0
20011231,32,0.728,0.839,0.511,0.464,1.474,0.474,0.27,2.853,0.85,0.767,4.979,9.674,0.719,1.038,42.46,0
20020331,32,0.767,0.885,0.494,0.481,1.497,0.477,0.27,2.286,0.874,0.829,7.332,11.773,0.751,1.078,49.19,0
20020630,32,0.803,0.926,0.495,0.494,1.513,0.479,0.27,2.624,0.895,0.857,9.14,12.425,0.739,1.063,49.676,0
20020930,32,0.83,0.964,0.502,0.501,1.505,0.473,0.27,2.894,0.911,0.88,11.206,13.115,0.712,1.028,48.545,0
20021231,32,0.852,0.956,0.514,0.509,1.553,0.492,0.247,6.221,0.921,0.863,9.455,12.791,0.724,1.037,41.906,0
20030331,32,0.883,1.013,0.5,0.515,1.546,0.477,0.247,3.689,0.94,0.921,18.015,13.762,0.713,1.028,46.006,0
20030630,32,0.866,0.995,0.499,0.498,1.485,0.465,0.247,3.293,0.933,0.908,15.526,15.008,0.704,1.019,46.369,0
20030930,32,0.832,0.955,0.493,0.476,1.428,0.453,0.247,2.77,0.916,0.882,11.944,16.362,0.712,1.031,47.417,0
20031231,32,0.709,0.819,0.49,0.415,1.264,0.421,0.277,2.557,0.853,0.76,5.235,16.19,0.727,1.021,39.595,0
20040331,32,0.762,0.887,0.483,0.433,1.3,0.421,0.277,2.206,0.884,0.829,8.12,18.268,0.712,1.025,47.688,0
20040630,32,0.751,0.886,0.472,0.435,1.34,0.42,0.277,2.277,0.877,0.821,7.589,18.736,0.721,1.032,47.855,0
20040930,32,0.737,0.87,0.466,0.435,1.376,0.424,0.277,2.345,0.869,0.81,6.975,18.891,0.731,1.044,47.729,0
20041231,32,0.679,0.808,0.482,0.424,1.453,0.428,0.243,2.086,0.831,0.745,4.644,17.472,0.694,1.003,41.603,0
20050331,32,0.724,0.877,0.459,0.44,1.47,0.421,0.243,2.077,0.861,0.801,6.506,18.156,0.71,1.022,48.617,0
20050630,32,0.72,0.855,0.458,0.435,1.446,0.427,0.243,1.945,0.858,0.795,6.295,18.144,0.723,1.047,48.05,0
20050930,32,0.716,0.85,0.459,0.429,1.408,0.422,0.243,1.808,0.857,0.793,6.245,17.593,0.72,1.042,47.671,0
20051231,32,0.668,0.788,0.475,0.405,1.276,0.414,0.253,1.767,0.829,0.726,4.318,16.349,0.693,1.005,40.606,0
20060331,32,0.706,0.807,0.458,0.417,1.31,0.43,0.253,1.707,0.848,0.776,5.703,17.073,0.745,1.085,46.849,0
20060630,32,0.686,0.787,0.456,0.405,1.263,0.421,0.253,1.577,0.838,0.76,5.271,16.231,0.743,1.083,46.942,0
20060930,32,0.675,0.769,0.452,0.4,1.242,0.422,0.253,1.525,0.831,0.75,5.004,16.093,0.758,1.106,46.919,0
20061231,32,0.641,0.865,0.461,0.402,1.265,0.357,0.239,1.816,0.833,0.739,4.581,15.132,0.661,0.952,40.369,0
20070331,32,0.654,0.811,0.451,0.395,1.206,0.383,0.239,1.509,0.832,0.751,5.027,16.084,0.709,1.028,47.699,0
20070630,32,0.644,0.819,0.453,0.391,1.187,0.37,0.239,1.506,0.83,0.748,4.972,16.437,0.699,1.011,48.767,0
20070930,32,0.622,0.82,0.453,0.382,1.147,0.352,0.239,1.438,0.824,0.739,4.761,17.251,0.69,0.993,50.262,0
20071231,32,0.573,0.626,0.464,0.348,1.067,0.418,0.286,1.369,0.763,0.647,3.08,17.12,0.774,1.144,44.782,0
20080331,32,0.594,0.701,0.449,0.358,1.064,0.383,0.286,1.305,0.793,0.693,3.87,20.095,0.755,1.095,52.443,0
20080630,32,0.579,0.656,0.446,0.346,1.026,0.393,0.286,1.229,0.778,0.673,3.548,23.152,0.788,1.146,52.172,0
20080930,32,0.578,0.624,0.442,0.34,0.992,0.409,0.286,1.215,0.77,0.662,3.387,26.634,0.82,1.202,51.719,0
20081231,32,0.637,0.672,0.429,0.379,1.03,0.452,0.282,1.967,0.795,0.697,3.763,29.015,0.851,1.256,45.892,0
20090331,32,0.603,0.64,0.428,0.354,0.987,0.427,0.282,1.409,0.781,0.682,3.663,35.85,0.86,1.261,52.143,0
20090630,32,0.6,0.645,0.42,0.358,0.975,0.428,0.282,1.453,0.778,0.684,3.674,37.608,0.872,1.266,52.383,0
20090930,32,0.576,0.627,0.418,0.348,0.931,0.418,0.282,1.383,0.765,0.669,3.466,42.088,0.863,1.242,51.874,0
20091231,32,0.464,0.524,0.427,0.286,0.785,0.358,0.416,0.931,0.707,0.573,2.424,36.314,0.723,1.059,43.578,0
20100331,32,0.5,0.565,0.423,0.305,0.801,0.37,0.416,1.026,0.73,0.614,2.849,45.116,0.788,1.134,47.607,0
20100630,32,0.497,0.545,0.426,0.297,0.766,0.372,0.416,1.014,0.726,0.607,2.804,51.356,0.774,1.128,45.947,0
20100930,32,0.512,0.546,0.423,0.297,0.775,0.379,0.416,1.082,0.734,0.615,2.929,54.169,0.786,1.155,45.98,0
20101231,32,0.5,0.608,0.432,0.306,0.826,0.337,0.384,1.011,0.748,0.632,3.123,54.609,0.673,1.001,40.801,0
20110331,32,0.533,0.59,0.42,0.31,0.835,0.372,0.384,1.166,0.755,0.641,3.272,62.361,0.766,1.125,46.715,0
20110630,32,0.539,0.632,0.417,0.327,0.924,0.367,0.384,1.186,0.761,0.654,3.385,67.316,0.733,1.073,47.426,0
20110930,32,0.547,0.675,0.407,0.346,0.987,0.365,0.384,1.202,0.767,0.669,3.513,73.396,0.7,1.021,46.022,0
