Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20110331,0,0.363,0.538,0.316,0.323,1.695,0.353,0.236,0.573,0.618,0.479,1.621,14.193,1.116,1.318,120.524,0
20110630,0,0.347,0.512,0.309,0.31,1.633,0.348,0.236,0.534,0.604,0.46,1.533,14.626,1.156,1.359,123.48,0
20110930,0,0.34,0.487,0.305,0.299,1.54,0.352,0.236,0.518,0.595,0.446,1.473,15.643,1.215,1.418,120.729,0
20111231,0,0.329,0.422,0.323,0.256,1.28,0.337,0.251,0.493,0.593,0.412,1.463,16.97,1.323,1.535,118.039,0
20120331,0,0.329,0.444,0.305,0.274,1.556,0.347,0.251,0.492,0.586,0.422,1.419,16.97,1.307,1.521,134.424,0
20120630,0,0.33,0.451,0.295,0.274,1.794,0.338,0.251,0.495,0.593,0.426,1.463,16.97,1.313,1.523,151.848,0
20120930,0,0.32,0.444,0.282,0.268,2.279,0.328,0.251,0.473,0.589,0.419,1.441,16.97,1.351,1.567,180.636,1
20121231,0,0.403,0.456,0.243,0.305,1.629,0.447,0.23,0.659,0.601,0.455,1.513,18.946,2.073,2.359,124.087,1
20130331,0,0.311,0.422,0.243,0.264,3.196,0.341,0.23,0.449,0.57,0.403,1.328,18.946,1.578,1.821,195.585,1
20130630,0,0.272,0.381,0.23,0.24,3.117,0.316,0.23,0.373,0.542,0.368,1.186,18.946,1.66,1.916,182.647,1
20130930,0,0.229,0.353,0.215,0.222,2.738,0.28,0.23,0.295,0.514,0.338,1.062,18.946,1.697,1.959,166.012,1
20131231,0,0.118,0.229,0.207,0.153,1.494,0.192,0.188,0.132,0.412,0.232,0.703,17.032,1.741,2.025,170.602,1
20140331,0,0.125,0.281,0.204,0.178,2.022,0.177,0.188,0.143,0.447,0.268,0.811,14.812,1.568,1.83,155.357,1
20140630,0,0.124,0.273,0.21,0.176,1.818,0.184,0.188,0.141,0.435,0.263,0.772,17.324,1.568,1.839,152.75,1
20140930,0,0.127,0.274,0.216,0.178,1.784,0.19,0.188,0.145,0.434,0.264,0.77,18.75,1.509,1.781,148.004,1
19950331,3,0.523,0.529,0.332,0.348,1.909,0.502,0.111,1.162,0.686,0.573,2.317,8.083,1.466,1.989,189.394,1
19950630,3,0.583,0.59,0.34,0.391,2.476,0.534,0.111,1.489,0.724,0.629,2.79,5.551,1.32,1.831,188.294,1
19950930,3,0.623,0.63,0.339,0.418,3.01,0.551,0.111,1.761,0.75,0.666,3.195,4.275,1.215,1.714,192.424,1
19951231,3,0.572,0.577,0.327,0.369,2.469,0.503,0.098,1.409,0.726,0.615,2.798,3.778,1.248,1.753,187.697,1
19960331,3,0.581,0.587,0.345,0.383,2.523,0.521,0.098,1.466,0.727,0.625,2.813,4.339,1.274,1.777,195.469,1
19960630,3,0.563,0.568,0.342,0.366,2.32,0.506,0.098,1.36,0.718,0.607,2.69,4.908,1.298,1.795,200.766,1
19960930,3,0.538,0.543,0.338,0.348,2.062,0.49,0.098,1.229,0.703,0.582,2.507,5.81,1.303,1.814,211.144,1
19961231,3,0.457,0.463,0.34,0.293,1.677,0.442,0.176,0.865,0.656,0.503,1.957,5.209,1.171,1.722,200.158,1
19970331,3,0.483,0.488,0.351,0.312,1.776,0.461,0.176,0.974,0.669,0.528,2.113,7.429,1.231,1.767,221.306,1
19970630,3,0.458,0.463,0.368,0.296,1.627,0.448,0.176,0.874,0.653,0.503,1.951,7.91,1.179,1.73,234.473,1
19970930,3,0.442,0.447,0.38,0.285,1.549,0.437,0.176,0.814,0.644,0.489,1.863,8.242,1.122,1.667,234.428,1
19971231,3,0.375,0.382,0.386,0.246,1.298,0.404,0.136,0.616,0.597,0.42,1.521,7.031,1.144,1.701,233.908,1
19980331,3,0.381,0.388,0.392,0.247,1.293,0.401,0.136,0.633,0.606,0.429,1.58,9.573,1.137,1.661,240.134,1
19980630,3,0.345,0.352,0.392,0.224,1.165,0.377,0.136,0.539,0.583,0.392,1.431,11.483,1.182,1.69,246.508,1
19980930,3,0.31,0.317,0.396,0.203,1.056,0.354,0.136,0.46,0.559,0.357,1.299,13.529,1.242,1.739,254.845,1
19981231,3,0.282,0.288,0.412,0.187,1.002,0.343,0.135,0.401,0.533,0.325,1.169,10.113,1.358,1.889,279.238,1
19990331,3,0.291,0.297,0.402,0.193,1.093,0.349,0.135,0.42,0.54,0.336,1.202,16.058,1.358,1.87,292.65,1
19990630,3,0.288,0.319,0.389,0.204,1.262,0.337,0.135,0.414,0.545,0.349,1.227,14.392,1.316,1.798,310.194,1
19990930,3,0.305,0.376,0.377,0.216,1.386,0.291,0.135,0.45,0.601,0.391,1.55,13.739,1.204,1.621,308.517,1
19991231,3,0.371,0.565,0.337,0.233,1.484,0.207,0.123,0.59,0.74,0.505,2.846,8.966,1.054,1.37,272.86,1
20000331,3,0.343,0.489,0.293,0.223,1.465,0.224,0.123,0.531,0.7,0.464,2.375,8.966,1.192,1.499,282.279,1
20000630,3,0.352,0.478,0.265,0.197,1.254,0.199,0.123,0.55,0.733,0.464,2.769,8.966,1.196,1.478,259.214,1
20000930,3,0.346,0.42,0.246,0.181,1.077,0.207,0.123,0.529,0.719,0.43,2.556,8.966,1.297,1.573,237.521,1
20001231,3,0.459,0.471,0.269,0.116,0.644,0.131,0.03,0.85,0.866,0.52,6.482,11.6,0.888,1.045,244.598,1
20010331,3,0.458,0.463,0.251,0.187,1.013,0.237,0.03,0.844,0.781,0.497,3.562,11.6,1.186,1.418,207.444,1
20010630,3,0.578,0.584,0.253,0.251,1.353,0.304,0.03,1.37,0.818,0.61,4.508,11.6,1.224,1.46,193.194,1
20010930,3,0.673,0.719,0.257,0.313,1.646,0.341,0.03,2.062,0.858,0.709,6.041,11.6,1.179,1.411,194.261,1
20011231,3,0.644,0.827,0.281,0.412,2.2,0.389,-0.235,1.807,0.823,0.713,4.638,9.333,1.104,1.346,203.322,1
20020331,3,0.668,0.809,0.271,0.411,2.071,0.408,-0.235,2.01,0.831,0.725,4.929,19.757,1.198,1.466,206.022,1
20020630,3,0.639,0.849,0.281,0.429,2.178,0.394,-0.235,1.77,0.818,0.715,4.488,19.769,1.11,1.373,222.192,1
20020930,3,0.593,0.826,0.257,0.423,2.431,0.384,-0.235,1.455,0.791,0.682,3.79,17.388,1.184,1.445,231.515,1
20021231,3,0.481,0.532,0.205,0.321,2.057,0.423,0.01,0.925,0.686,0.525,2.187,9.355,1.754,2.118,191.804,1
20030331,3,0.504,0.646,0.222,0.359,2.358,0.387,0.01,1.017,0.724,0.581,2.629,11.028,1.377,1.684,216.634,1
20030630,3,0.458,0.545,0.206,0.313,2.06,0.383,0.01,0.846,0.688,0.52,2.209,10.715,1.477,1.814,213.13,1
20030930,3,0.436,0.474,0.207,0.275,1.686,0.377,0.01,0.772,0.672,0.478,2.049,10.938,1.438,1.799,211.519,1
20031231,3,0.465,0.552,0.169,0.309,2.155,0.372,0.134,0.869,0.7,0.533,2.339,13.114,1.489,1.775,185.896,1
20040331,3,0.439,0.483,0.189,0.276,1.794,0.369,0.134,0.784,0.68,0.487,2.122,13.072,1.433,1.765,198.255,1
20040630,3,0.446,0.485,0.185,0.277,1.774,0.372,0.134,0.804,0.684,0.492,2.162,13.511,1.494,1.815,188.801,1
20040930,3,0.44,0.475,0.185,0.28,1.762,0.387,0.134,0.785,0.67,0.484,2.028,13.889,1.579,1.903,182.92,1
20041231,3,0.442,0.46,0.194,0.242,1.652,0.328,0.121,0.782,0.707,0.479,2.415,13.932,1.401,1.692,179.667,1
20050331,3,0.427,0.441,0.198,0.25,1.542,0.358,0.121,0.743,0.675,0.46,2.081,13.812,1.51,1.825,183.803,1
20050630,3,0.425,0.434,0.197,0.243,1.486,0.35,0.121,0.737,0.679,0.455,2.111,13.727,1.427,1.718,181.715,1
20050930,3,0.424,0.428,0.195,0.233,1.455,0.336,0.121,0.733,0.686,0.451,2.185,12.854,1.367,1.633,182.558,1
20051231,3,0.435,0.436,0.168,0.258,1.688,0.387,0.099,0.764,0.665,0.458,1.988,11.625,1.579,1.814,176.874,1
20060331,3,0.419,0.42,0.18,0.244,1.493,0.369,0.099,0.721,0.662,0.441,1.959,10.966,1.494,1.743,189.023,1
20060630,3,0.412,0.413,0.18,0.249,1.483,0.384,0.099,0.7,0.646,0.434,1.826,10.226,1.613,1.875,192.698,1
20060930,3,0.406,0.406,0.181,0.256,1.496,0.408,0.099,0.682,0.626,0.428,1.673,9.682,1.777,2.065,189.296,1
20061231,3,0.383,0.388,0.193,0.253,1.494,0.417,0.149,0.616,0.598,0.414,1.489,9.418,2.082,2.425,167.358,1
20070331,3,0.399,0.405,0.186,0.265,1.513,0.431,0.149,0.664,0.607,0.426,1.544,9.755,2.065,2.403,178.12,1
20070630,3,0.402,0.412,0.181,0.273,1.548,0.44,0.149,0.672,0.604,0.432,1.528,9.513,2.233,2.589,176.579,1
20070930,3,0.406,0.419,0.173,0.277,1.597,0.441,0.149,0.681,0.608,0.437,1.548,9.293,2.315,2.676,178.811,1
20071231,3,0.387,0.397,0.154,0.276,1.624,0.469,0.24,0.626,0.574,0.418,1.346,9.115,2.724,3.138,167.229,1
20080331,3,0.392,0.402,0.168,0.275,1.585,0.459,0.24,0.644,0.585,0.422,1.407,9.321,2.6,3.003,192.63,1
20080630,3,0.382,0.389,0.171,0.271,1.556,0.469,0.24,0.617,0.569,0.409,1.318,9.928,2.802,3.242,196.427,1
20080930,3,0.369,0.381,0.172,0.269,1.488,0.472,0.24,0.585,0.554,0.398,1.242,10.921,2.955,3.41,199.381,1
20081231,3,0.361,0.391,0.155,0.267,1.476,0.436,0.212,0.558,0.565,0.404,1.296,12.364,2.99,3.428,185.471,1
20090331,3,0.357,0.38,0.165,0.266,1.464,0.453,0.212,0.554,0.551,0.393,1.226,12.601,3.098,3.562,210.2,1
19950331,14,0.393,0.484,0.412,0.287,1.987,0.364,0.209,0.624,0.64,0.558,1.78,4.715,0.942,1.555,75.483,1
19950630,14,0.389,0.465,0.416,0.278,2.045,0.366,0.209,0.613,0.635,0.547,1.74,5.642,0.964,1.574,88.695,1
19950930,14,0.389,0.452,0.417,0.268,2.135,0.362,0.209,0.607,0.638,0.543,1.759,6.638,0.959,1.549,101.162,1
19951231,14,0.39,0.426,0.415,0.275,2.326,0.414,0.233,0.612,0.608,0.443,1.548,7.111,0.931,1.351,213.306,1
19960331,14,0.403,0.449,0.406,0.279,2.415,0.399,0.233,0.644,0.629,0.532,1.693,8.388,0.971,1.508,87.028,1
19960630,14,0.4,0.455,0.399,0.287,2.423,0.406,0.233,0.639,0.621,0.524,1.64,7.752,0.958,1.435,71.655,1
19960930,14,0.4,0.462,0.394,0.293,2.239,0.409,0.233,0.633,0.62,0.522,1.629,7.549,1.009,1.44,60.197,1
19961231,14,0.404,0.486,0.427,0.269,1.694,0.333,0.156,0.614,0.67,0.498,2.034,6.85,1.062,1.423,156.22,1
19970331,14,0.417,0.504,0.402,0.292,1.927,0.364,0.156,0.659,0.663,0.571,1.964,6.247,1.009,1.415,50.909,1
19970630,14,0.455,0.531,0.406,0.298,1.839,0.369,0.156,0.75,0.693,0.61,2.26,5.862,1.058,1.484,47.36,1
19970930,14,0.482,0.548,0.431,0.315,1.945,0.395,0.156,0.83,0.702,0.627,2.359,5.261,1.052,1.502,52.405,1
19971231,14,0.502,0.529,0.449,0.319,2.06,0.433,0.101,0.898,0.699,0.561,2.325,4.879,1.041,1.513,160.493,1
19980331,14,0.512,0.551,0.442,0.336,2.06,0.444,0.101,0.937,0.703,0.631,2.364,4.879,1.106,1.608,160.493,1
19980630,14,0.509,0.549,0.459,0.34,2.06,0.453,0.101,0.925,0.696,0.625,2.288,4.879,1.106,1.624,160.493,1
19980930,14,0.512,0.553,0.445,0.338,2.06,0.447,0.101,0.92,0.701,0.629,2.349,4.879,1.086,1.592,160.493,1
19981231,14,0.522,0.567,0.412,0.334,2.283,0.427,0.137,0.926,0.718,0.58,2.552,5.652,1.113,1.557,178.09,1
19990331,14,0.514,0.567,0.426,0.339,2.283,0.432,0.137,0.905,0.71,0.633,2.447,5.652,1.095,1.576,178.09,1
19990630,14,0.505,0.555,0.406,0.33,2.283,0.426,0.137,0.873,0.706,0.624,2.399,5.652,1.108,1.59,178.09,1
19990930,14,0.493,0.547,0.397,0.331,2.283,0.43,0.137,0.843,0.694,0.61,2.265,5.652,1.144,1.62,178.09,1
19991231,14,0.437,0.48,0.433,0.296,1.958,0.413,0.172,0.711,0.653,0.509,1.881,8.519,1.001,1.414,172.686,1
20000331,14,0.461,0.516,0.402,0.315,1.579,0.419,0.172,0.762,0.671,0.583,2.041,8.519,1.113,1.594,80.934,1
20000630,14,0.455,0.511,0.413,0.309,1.794,0.41,0.172,0.745,0.671,0.577,2.036,8.519,1.086,1.566,79.619,1
20000930,14,0.445,0.507,0.421,0.302,1.647,0.395,0.172,0.717,0.67,0.571,2.031,8.519,1.05,1.539,86.677,1
20001231,14,0.394,0.538,0.422,0.27,1.411,0.284,0.2,0.612,0.696,0.532,2.284,14.918,0.739,1.083,137.5,1
20010331,14,0.42,0.517,0.413,0.294,1.526,0.356,0.2,0.662,0.671,0.568,2.037,13.235,0.946,1.398,81.223,1
20010630,14,0.41,0.512,0.412,0.295,1.502,0.358,0.2,0.642,0.66,0.558,1.943,12.477,0.955,1.415,86.022,1
20010930,14,0.407,0.51,0.412,0.3,1.521,0.368,0.2,0.648,0.651,0.551,1.863,12.78,0.954,1.424,90.017,1
20011231,14,0.398,0.43,0.408,0.26,1.389,0.377,0.174,0.625,0.637,0.475,1.753,11.485,0.8,1.207,129.298,1
20020331,14,0.408,0.476,0.416,0.296,1.484,0.401,0.174,0.652,0.632,0.539,1.717,13.153,0.935,1.425,84.325,1
20020630,14,0.418,0.476,0.415,0.3,1.545,0.417,0.174,0.691,0.633,0.552,1.723,15.385,0.881,1.366,68.743,1
20020930,14,0.414,0.456,0.422,0.29,1.506,0.419,0.174,0.682,0.628,0.553,1.685,18.693,0.827,1.311,51.472,1
20021231,14,0.599,0.629,0.356,0.37,2.169,0.461,0.125,1.482,0.764,0.65,3.246,17.119,0.887,1.34,150.013,1
20030331,14,0.53,0.555,0.383,0.352,2.01,0.479,0.125,1.114,0.702,0.637,2.357,30.444,0.906,1.421,54.648,1
20030630,14,0.57,0.592,0.373,0.367,2.188,0.481,0.125,1.308,0.734,0.667,2.756,24.06,0.933,1.474,62.793,1
20030930,14,0.611,0.631,0.353,0.386,2.419,0.49,0.125,1.544,0.763,0.698,3.211,19.42,0.979,1.546,65.688,1
20031231,14,0.571,0.591,0.364,0.332,2.165,0.423,0.136,1.33,0.759,0.623,3.147,18.575,0.874,1.424,163.684,1
20040331,14,0.583,0.603,0.366,0.357,2.266,0.459,0.136,1.377,0.753,0.675,3.051,12.268,0.951,1.575,79.076,1
20040630,14,0.572,0.594,0.364,0.348,2.2,0.448,0.136,1.325,0.749,0.671,2.988,12.077,0.959,1.574,70.538,1
20040930,14,0.561,0.583,0.369,0.339,2.166,0.438,0.136,1.277,0.745,0.664,2.915,11.604,0.969,1.57,67.697,1
20041231,14,0.515,0.562,0.347,0.304,2.062,0.377,0.132,1.062,0.738,0.581,2.818,10.681,0.906,1.404,168.287,1
20050331,14,0.514,0.59,0.355,0.327,2.06,0.39,0.132,1.059,0.731,0.647,2.712,11.511,0.921,1.448,64.893,1
20050630,14,0.478,0.597,0.348,0.325,1.985,0.363,0.132,0.916,0.716,0.63,2.521,10.954,0.894,1.385,65.456,1
20050930,14,0.444,0.606,0.333,0.32,1.933,0.333,0.132,0.798,0.706,0.616,2.396,10.253,0.885,1.347,66.672,1
20051231,14,0.36,0.497,0.345,0.262,1.486,0.286,0.184,0.562,0.662,0.486,1.96,9.272,0.766,1.228,161.778,1
20060331,14,0.366,0.497,0.33,0.276,1.565,0.313,0.184,0.576,0.648,0.553,1.84,11.572,0.919,1.416,56.32,1
20060630,14,0.329,0.412,0.326,0.238,1.303,0.311,0.184,0.49,0.612,0.512,1.578,14.323,0.974,1.526,48.814,1
20060930,14,0.302,0.342,0.316,0.208,1.098,0.318,0.184,0.432,0.576,0.475,1.357,17.514,1.087,1.705,41.36,1
20061231,14,0.29,0.317,0.264,0.191,1.13,0.305,0.259,0.409,0.573,0.37,1.342,16.681,1.358,1.931,150.232,1
20070331,14,0.277,0.308,0.281,0.19,1.016,0.31,0.259,0.383,0.553,0.447,1.237,19.932,1.329,1.959,38.571,1
20070630,14,0.267,0.313,0.272,0.191,1.011,0.296,0.259,0.364,0.552,0.447,1.23,18.578,1.364,1.968,37.581,1
20070930,14,0.253,0.312,0.278,0.186,0.957,0.273,0.259,0.339,0.554,0.448,1.242,18.612,1.297,1.887,37.253,1
20071231,14,0.278,0.322,0.268,0.202,1.06,0.318,0.275,0.385,0.548,0.367,1.211,17.316,1.37,1.982,154.177,1
20080331,14,0.26,0.309,0.285,0.19,0.922,0.294,0.275,0.352,0.545,0.445,1.196,18.583,1.309,1.954,48.348,1
20080630,14,0.279,0.309,0.289,0.196,0.931,0.326,0.275,0.386,0.542,0.448,1.184,18.214,1.345,2.036,51.571,1
20080930,14,0.294,0.316,0.285,0.207,0.962,0.359,0.275,0.417,0.537,0.45,1.162,17.98,1.424,2.148,55.035,1
20081231,14,0.351,0.392,0.277,0.244,1.127,0.366,0.274,0.54,0.596,0.424,1.473,16.527,1.317,1.966,157.533,1
20090331,14,0.334,0.357,0.286,0.235,1.055,0.39,0.274,0.503,0.563,0.479,1.292,19.507,1.407,2.14,56.664,1
20090630,14,0.345,0.373,0.288,0.243,1.087,0.394,0.274,0.533,0.572,0.49,1.353,21.326,1.376,2.104,58.032,1
20090930,14,0.358,0.38,0.286,0.248,1.12,0.404,0.274,0.569,0.58,0.5,1.409,23.607,1.4,2.127,54.819,1
20091231,14,0.317,0.382,0.278,0.239,1.152,0.346,0.293,0.478,0.572,0.408,1.381,20.572,1.28,1.853,173.956,1
20100331,14,0.351,0.39,0.284,0.251,1.144,0.39,0.293,0.559,0.581,0.506,1.433,26.658,1.362,2.013,49.462,1
20100630,14,0.364,0.413,0.279,0.263,1.212,0.39,0.293,0.592,0.595,0.522,1.52,26.243,1.33,1.946,43.139,1
20100930,14,0.372,0.433,0.278,0.271,1.25,0.384,0.293,0.613,0.607,0.536,1.597,25.771,1.285,1.867,36.853,1
20101231,14,0.391,0.393,0.284,0.251,1.181,0.408,0.281,0.664,0.611,0.439,1.628,20.561,1.39,1.977,171.797,1
20110331,14,0.392,0.421,0.286,0.268,1.233,0.407,0.281,0.668,0.613,0.539,1.644,28.138,1.326,1.928,31.842,1
20110630,14,0.386,0.399,0.295,0.257,1.172,0.411,0.281,0.65,0.604,0.531,1.582,31.406,1.341,1.962,28.387,1
20110930,14,0.383,0.387,0.301,0.251,1.136,0.415,0.281,0.644,0.6,0.527,1.552,34.191,1.327,1.957,24.853,1
20111231,14,0.41,0.449,0.28,0.272,1.342,0.388,0.23,0.721,0.642,0.476,1.86,24.371,1.24,1.781,165.046,1
20120331,14,0.389,0.419,0.295,0.263,1.251,0.398,0.23,0.66,0.616,0.542,1.659,32.784,1.225,1.819,28.322,1
20120630,14,0.395,0.444,0.284,0.273,1.333,0.388,0.23,0.673,0.628,0.553,1.736,30.422,1.179,1.75,28.026,1
20120930,14,0.41,0.463,0.274,0.285,1.442,0.396,0.23,0.712,0.638,0.562,1.798,27.782,1.208,1.781,29.971,1
20121231,14,0.444,0.472,0.262,0.291,1.548,0.416,0.232,0.804,0.658,0.491,1.933,18.988,1.357,1.946,177.229,1
20130331,14,0.428,0.475,0.264,0.292,1.486,0.406,0.232,0.754,0.648,0.566,1.856,26.991,1.267,1.867,35.459,1
20130630,14,0.467,0.501,0.239,0.318,1.71,0.448,0.232,0.882,0.662,0.585,1.971,28.009,1.496,2.127,39.754,1
20130930,14,0.491,0.524,0.247,0.333,1.872,0.462,0.232,0.968,0.676,0.6,2.097,24.194,1.44,2.092,46.197,1
20131231,14,0.489,0.552,0.291,0.354,2.248,0.467,0.184,0.934,0.672,0.548,2.054,14.52,1.101,1.694,185.495,1
20140331,14,0.505,0.552,0.261,0.359,2.373,0.485,0.184,1.016,0.678,0.61,2.111,18.302,1.295,1.955,58.981,1
20140630,14,0.486,0.547,0.294,0.351,3.62,0.465,0.184,0.942,0.67,0.6,2.039,10.323,1.066,1.722,78.176,1
20140930,14,0.474,0.552,0.295,0.352,5.299,0.455,0.184,0.898,0.665,0.596,1.989,8.039,1.017,1.65,88.585,1
19950331,19,0.098,0.193,0.295,0.099,0.339,0.093,0.319,0.109,0.537,0.246,1.162,38.807,1.344,1.705,152.878,0
19950630,19,0.099,0.215,0.307,0.109,0.373,0.091,0.319,0.109,0.545,0.262,1.197,38.807,1.258,1.596,146.422,0
19950930,19,0.098,0.212,0.316,0.106,0.361,0.09,0.319,0.108,0.546,0.263,1.204,38.807,1.218,1.549,137.542,0
19951231,19,0.098,0.187,0.336,0.087,0.298,0.078,0.308,0.109,0.582,0.261,1.392,32.277,1.158,1.46,133.112,0
19960331,19,0.096,0.194,0.336,0.095,0.306,0.085,0.308,0.106,0.556,0.257,1.253,32.277,1.179,1.501,134.685,0
19960630,19,0.093,0.179,0.347,0.087,0.274,0.08,0.308,0.102,0.56,0.251,1.274,32.277,1.143,1.462,132.856,0
19960930,19,0.092,0.172,0.352,0.083,0.256,0.078,0.308,0.102,0.565,0.248,1.296,32.277,1.118,1.433,134.362,0
19961231,19,0.128,0.196,0.352,0.101,0.331,0.119,0.325,0.144,0.553,0.279,1.235,42.505,1.16,1.491,124.631,0
19970331,19,0.108,0.182,0.355,0.092,0.283,0.099,0.325,0.121,0.551,0.26,1.226,42.505,1.137,1.466,130.452,0
19970630,19,0.117,0.193,0.356,0.1,0.303,0.112,0.325,0.132,0.544,0.266,1.192,42.505,1.159,1.499,132.932,0
19970930,19,0.133,0.206,0.359,0.109,0.327,0.131,0.325,0.153,0.539,0.279,1.171,42.505,1.188,1.544,133.779,0
19971231,19,0.151,0.214,0.384,0.122,0.362,0.165,0.319,0.169,0.518,0.282,1.075,37.61,1.18,1.537,126.813,0
19980331,19,0.148,0.216,0.375,0.12,0.34,0.157,0.319,0.172,0.527,0.285,1.112,37.61,1.195,1.562,135.908,0
19980630,19,0.156,0.217,0.389,0.123,0.34,0.17,0.319,0.182,0.52,0.287,1.083,37.61,1.199,1.572,132.377,0
19980930,19,0.154,0.213,0.398,0.123,0.331,0.174,0.319,0.18,0.511,0.285,1.046,37.61,1.209,1.58,128.692,0
19981231,19,0.153,0.206,0.363,0.113,0.321,0.157,0.474,0.174,0.534,0.299,1.148,33.253,1.193,1.516,116.511,0
19990331,19,0.152,0.207,0.39,0.119,0.321,0.17,0.474,0.177,0.512,0.287,1.051,33.253,1.223,1.587,114.327,0
19990630,19,0.148,0.205,0.377,0.117,0.342,0.166,0.474,0.172,0.512,0.288,1.049,33.253,1.231,1.593,119.932,0
19990930,19,0.145,0.201,0.369,0.115,0.353,0.162,0.474,0.168,0.511,0.29,1.045,33.253,1.233,1.595,117.398,0
19991231,19,0.134,0.178,0.353,0.104,0.272,0.158,0.528,0.148,0.495,0.284,0.98,45.023,1.29,1.674,94.435,0
20000331,19,0.136,0.183,0.366,0.107,0.333,0.162,0.528,0.155,0.493,0.281,0.972,45.023,1.279,1.662,121.098,0
20000630,19,0.133,0.172,0.373,0.102,0.294,0.163,0.528,0.151,0.485,0.274,0.942,45.023,1.308,1.693,112.049,0
20000930,19,0.13,0.16,0.379,0.096,0.262,0.162,0.528,0.148,0.481,0.264,0.927,45.023,1.341,1.714,111.727,0
20001231,19,0.127,0.142,0.373,0.085,0.223,0.159,0.554,0.139,0.478,0.258,0.915,55.426,1.419,1.744,96.665,0
20010331,19,0.126,0.145,0.392,0.087,0.23,0.162,0.554,0.143,0.472,0.253,0.895,55.426,1.4,1.75,103.263,0
20010630,19,0.124,0.14,0.385,0.085,0.231,0.161,0.554,0.14,0.468,0.248,0.881,55.426,1.423,1.766,99.44,0
20010930,19,0.211,0.258,0.386,0.161,0.484,0.26,0.554,0.265,0.508,0.331,1.03,55.426,1.332,1.645,95.015,0
20011231,19,0.407,0.419,0.301,0.231,0.987,0.333,0.288,0.687,0.674,0.465,2.065,31.687,1.04,1.193,90.379,0
20020331,19,0.345,0.386,0.35,0.234,0.942,0.347,0.288,0.527,0.603,0.427,1.52,20.472,1.121,1.339,96.52,0
20020630,19,0.397,0.445,0.342,0.269,1.237,0.378,0.288,0.658,0.635,0.47,1.741,14.625,1.053,1.248,98.859,0
20020930,19,0.401,0.434,0.331,0.259,1.297,0.371,0.288,0.669,0.643,0.468,1.805,10.684,1.05,1.241,97.835,0
20021231,19,0.411,0.502,0.298,0.307,1.524,0.394,0.06,0.698,0.64,0.506,1.774,10.434,1.022,1.214,77.86,0
20030331,19,0.405,0.489,0.32,0.3,1.617,0.39,0.06,0.681,0.636,0.496,1.746,10.003,1.053,1.253,79.246,0
20030630,19,0.407,0.509,0.31,0.311,1.558,0.39,0.06,0.687,0.638,0.508,1.76,11.734,1.052,1.249,65.848,0
20030930,19,0.414,0.521,0.303,0.323,1.539,0.403,0.06,0.707,0.637,0.516,1.756,14.911,1.086,1.285,59.825,0
20031231,19,0.465,0.472,0.306,0.315,1.523,0.482,0.199,0.871,0.644,0.519,1.807,15.901,1.37,1.583,50.534,0
20040331,19,0.439,0.497,0.289,0.323,1.517,0.45,0.199,0.783,0.635,0.516,1.741,18.743,1.267,1.48,54.492,0
20040630,19,0.448,0.491,0.281,0.324,1.564,0.465,0.199,0.811,0.636,0.515,1.745,19.206,1.356,1.568,57.183,1
20040930,19,0.451,0.499,0.272,0.327,1.679,0.463,0.199,0.823,0.64,0.519,1.777,16.311,1.381,1.586,57.44,1
20041231,19,0.453,0.554,0.295,0.34,1.93,0.418,0.157,0.83,0.665,0.55,1.983,14.191,1.318,1.504,54.408,1
20050331,19,0.447,0.511,0.281,0.326,1.828,0.442,0.157,0.809,0.647,0.525,1.831,13.038,1.343,1.548,66.508,1
20050630,19,0.427,0.482,0.299,0.31,1.707,0.434,0.157,0.745,0.632,0.503,1.717,12.636,1.293,1.518,78.199,1
20050930,19,0.402,0.44,0.312,0.286,1.579,0.428,0.157,0.673,0.611,0.471,1.572,12.106,1.265,1.518,89.265,1
20051231,19,0.427,0.439,0.275,0.305,1.738,0.494,0.108,0.735,0.602,0.476,1.511,11.215,1.484,1.783,80.373,1
20060331,19,0.389,0.403,0.305,0.278,1.52,0.463,0.108,0.634,0.579,0.439,1.374,10.742,1.343,1.659,112.057,1
20060630,19,0.402,0.414,0.289,0.292,1.659,0.49,0.108,0.67,0.579,0.448,1.374,9.21,1.474,1.808,116.17,1
20060930,19,0.415,0.432,0.272,0.309,1.979,0.51,0.108,0.708,0.582,0.46,1.393,7.157,1.552,1.902,124.433,1
20061231,19,0.42,0.431,0.315,0.291,2.061,0.465,0.134,0.721,0.609,0.465,1.56,5.194,1.266,1.586,116,1
20070331,19,0.412,0.428,0.291,0.298,2.363,0.486,0.134,0.698,0.59,0.457,1.44,4.963,1.437,1.787,138.076,1
20070630,19,0.407,0.425,0.3,0.288,2.424,0.46,0.134,0.684,0.598,0.456,1.489,4.764,1.378,1.717,140.895,1
