Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number,Sector Number
20020930,156,0.287,0.789,0.58,0.283,6.15,0.138,-0.239,0.403,0.744,0.671,2.908,0.207,0.876,0.961,22.027,4,5
20131231,100,0.286,0.294,0.446,0.183,1.104,0.321,0.245,0.313,0.555,0.373,1.259,8.781,1.178,1.257,0,1,3
19970930,2,0.231,0.373,0.29,0.161,0.961,0.15,0.138,0.264,0.667,0.432,2.006,9.133,0.965,1.53,74.097,1,5
19990331,141,1.529,1.57,0.336,0.769,4.572,0.595,0.089,0,1.259,1.372,-4.858,1.777,0.641,1.158,23.392,4,4
20000331,117,0.107,0.138,0.337,0.096,0.546,0.194,0.351,0.109,0.382,0.188,0.618,28.139,1.978,2.312,75.325,1,6
20090331,9,0.209,0.213,0.398,0.149,-8.611,0.326,0.557,0.219,0.447,0.235,0.809,-10.53,1.25,1.418,51.089,1,3
20010331,101,0.602,0.602,0.474,0.452,4.162,0.645,0.021,1.419,0.701,0.685,2.341,2.896,1.717,3.214,71.884,3,6
19980630,73,0.177,0.232,0.424,0.157,0.784,0.268,0.362,0.203,0.446,0.3,0.804,16.231,1.414,2.364,111.684,0,7
20060630,164,0.007,0.011,0.096,0.007,0.033,0.016,0.785,0.007,0.322,0.085,0.474,259.244,1.013,1.377,13.721,2,2
20000430,24,0.855,2.119,0.427,0.592,1.948,0.249,0.176,3.16,0.96,0.943,23.717,7.723,0.239,0.432,53.193,0,2
20100630,50,0.748,1.038,0,0.657,12.973,0.563,0.037,3.076,0.84,0.821,5.609,1.624,0,0,816.906,0,5
20020630,161,1.392,1.392,0.589,0.878,4.988,0.704,0.103,0,1.247,1.376,-5.044,1.308,1.489,1.489,54.401,4,4
20100930,42,1.119,1.176,0.355,0.176,1,0.164,-0.018,0,1.018,1.069,-56.497,5.776,1.284,1.593,66.852,4,6
20140331,62,0.539,0.549,0.34,0.41,4.83,0.614,0.073,1.137,0.656,0.593,1.903,1.566,1.621,2.923,100.694,3,5
20080930,78,0.203,0.241,0.326,0.179,1.399,0.37,0.138,0.231,0.407,0.289,0.687,11.21,0.619,1.443,45.494,2,2
19990630,0,0.185,0.373,0.412,0.207,0.662,0.187,0.364,0.226,0.549,0.384,1.216,20.674,0.883,1.185,96.253,0,4
20120930,158,0.756,0.762,0.658,0.587,4.936,0.716,0.102,2.836,0.812,0.799,5.058,1.883,1.377,1.56,42.719,4,4
19990930,32,0.546,0.685,0.483,0.376,1.848,0.399,0.22,0.991,0.751,0.662,3.114,7.126,0.702,1.039,48.789,1,2
19970630,98,0.088,0.444,0.387,0.227,1.033,0.084,0.27,0.094,0.533,0.381,1.151,18.908,0.877,1.146,239.05,0,4
20011231,50,0.571,1.665,0,0.47,6.134,0.183,0.074,1.248,0.879,0.864,7.934,2.791,0,0,188.964,0,5
20030630,0,0.28,0.42,0.329,0.263,1.294,0.319,0.308,0.389,0.549,0.416,1.219,18.289,0.946,1.313,126.132,0,4
19960930,109,0.362,0.396,0.568,0.322,10.956,0.612,-0.062,0.568,0.481,0.398,0.928,1.341,1.737,2.318,225.807,2,6
19980331,147,0.524,0.532,0.749,0.439,0.705,0.712,0.113,1.001,0.607,0.545,1.546,2.943,1.28,1.28,4.026,2,5
19950930,116,0.276,0.327,0.552,0.271,2.715,0.574,0.242,0.454,0.399,0.374,0.785,2.491,0.404,0.539,0,2,8
20001231,157,0.114,0.156,0.685,0.113,0.56,0.231,0.333,0.128,0.359,0.232,0.56,15.183,1.118,1.434,65.596,2,3
20090930,121,0.428,0.456,0.251,0.335,4.348,0.542,0.167,0.72,0.58,0.512,1.412,1.157,1.187,2.195,33.087,3,2
20030331,92,0.265,0.453,0.393,0.257,2.266,0.258,0.118,0.307,0.583,0.421,1.459,4.365,0.967,1.591,148.422,3,3
20100331,79,0.219,0.261,0.187,0.176,1.3,0.314,0.067,0.283,0.472,0.279,0.948,18.003,1.864,2.234,256.122,0,4
20060630,85,0.188,0.209,0.231,0.121,0.864,0.205,0.243,0.231,0.529,0.337,1.124,13.348,2.018,2.239,37.397,1,6
19950331,2,0.33,0.395,0.355,0.153,0.966,0.173,0.125,0.431,0.74,0.507,2.853,8.136,0.861,1.379,62.995,1,5
20040930,116,0.503,0.525,0.25,0.373,3.862,0.551,0.146,0.823,0.647,0.569,2.126,1.828,2.056,2.151,0,1,8
20010930,79,0.159,0.35,0.388,0.2,0.761,0.176,0.383,0.248,0.519,0.458,1.437,19.709,0.918,1.194,24.274,0,4
19980630,99,0.458,0.539,0,0.266,0.968,0.307,0.203,0.643,0.733,0.539,2.744,14.405,0,0,123.884,1,2
20030331,29,0.506,0.55,0.353,0.386,2.784,0.544,0.185,0.892,0.653,0.606,1.886,4.698,1.009,1.445,7.857,3,2
20030630,50,0.677,1.279,0,0.486,8.305,0.293,0.058,1.911,0.877,0.866,7.73,2.57,0,0,254.085,0,5
20000331,93,0.617,0.621,0.388,0.36,2.993,0.459,0.135,1.611,0.778,0.758,3.509,3.046,0.681,1.644,29.554,3,4
19960630,122,0.354,0.405,0.483,0.275,1.584,0.429,0.284,0.414,0.561,0.424,1.287,4.92,0.913,1.631,77.632,1,7
20040930,1,3.29,3.535,0.29,0.275,3.787,0.394,0.223,0.768,0.678,0.522,2.267,-1.284,1.487,1.487,27.272,4,8
19960331,125,0.667,0.848,0.339,0.338,13.467,0.307,0.045,2.059,0.867,0.752,6.694,1.571,0.694,1.147,169.789,3,1
19970930,10,2.301,2.659,0.289,0.207,2.373,0.162,0.02,0,1.101,1.554,-10.892,3.008,0.986,1.648,64.333,4,7
20120630,47,0.816,1.326,0,0.561,6.517,0.374,0.06,4.219,0.922,0.894,11.886,2.278,0,0,182.416,3,1
19950331,32,0.532,0.584,0.473,0.353,2.128,0.448,0.192,0.993,0.717,0.617,2.535,7.379,1.003,1.492,58.633,1,2
19970630,10,2.544,2.755,0.301,0.196,2.354,0.163,0.02,0,1.11,1.662,-10.11,2.771,0.935,1.623,62.476,4,7
20041231,94,0.244,0.278,0.443,0.151,0.879,0.225,0.193,0.319,0.589,0.384,1.474,12.344,1.341,1.825,79.3,1,7
20060630,16,0.357,0.46,0.533,0.3,2.049,0.401,0.2,0.435,0.581,0.431,1.385,4.341,0.488,0.532,16.406,1,8
19960331,122,0.357,0.406,0.493,0.276,1.307,0.431,0.284,0.423,0.563,0.424,1.302,6.363,0.903,1.596,77.719,1,7
20021231,0,0.286,0.43,0.396,0.265,1.255,0.314,0.308,0.401,0.56,0.431,1.275,16.493,0.954,1.303,109.501,0,4
19990331,156,0.275,0.317,0.71,0.227,3.671,0.41,0.001,0.383,0.48,0.353,0.933,1.428,1.134,1.347,115.337,3,5
20070331,142,0.716,0.716,0.536,0.561,21.789,0.721,-0.056,8.709,0.777,0.748,3.491,-0.302,1.581,2.595,76.957,4,7
20030630,92,0.311,0.497,0.344,0.297,2.832,0.315,0.118,0.376,0.588,0.453,1.49,4.182,1.202,1.742,160.968,3,3
20010630,113,0.635,0.921,0.601,0.541,2.975,0.475,-0.094,1.037,0.786,0.739,3.694,2.781,0.409,0.518,21.918,2,3
19970630,107,0.168,0.168,0.229,0.105,0.462,0.216,0.563,0.178,0.483,0.311,0.934,29.272,2.039,2.479,43.599,2,6
19990331,146,0.315,0.345,0.824,0.184,1.45,0.265,0.202,0.443,0.635,0.45,1.737,9.675,1.293,1.343,204.072,1,1
20090331,21,2.152,2.32,0.516,0.332,2.789,0.264,0.06,2.556,1.165,1.603,-6.995,1.565,1,1.096,40.811,4,6
20000930,58,0.636,0.675,0.056,0.568,4.918,0.77,0.099,1.739,0.694,0.658,2.263,1.077,2.27,2.27,0,3,1
19970930,51,0.349,0.267,0.436,0.233,0.785,0.708,0.399,0.535,0.43,0.397,0.756,7.464,2.501,2.594,11.618,2,3
20071231,87,0.169,0.17,0.129,0.138,0.601,0.421,0.503,0.192,0.327,0.218,0.485,18.165,1.812,3.619,142.899,3,2
20020630,141,0.963,1.026,0.439,0.557,3.392,0.534,0.087,26.291,0.98,0.974,49.257,2.29,0.886,1.312,27.982,3,4
20140630,147,0.595,0.648,0.736,0.443,2.803,0.563,0.148,1.176,0.723,0.642,2.734,4.417,0.746,0.803,24.905,1,5
20070331,93,0.394,0.486,0.413,0.285,3.542,0.359,-0.065,0.649,0.644,0.606,1.81,5.439,0.9,1.906,36.33,2,4
20050630,56,0.43,0.834,0.297,0.383,1.308,0.268,0.294,0.569,0.738,0.619,2.814,11.996,0.433,0.934,99.902,1,2
20090331,130,0.389,0.424,0.426,0.261,1.623,0.383,0.216,0.418,0.624,0.468,1.693,4.88,0.888,0.965,0,2,3
20051231,164,0.023,0.027,0.095,0.019,0.09,0.049,0.785,0.023,0.322,0.098,0.475,89.071,1.074,1.436,13.267,2,2
20040930,21,0.387,0.442,0.437,0.196,2.359,0.235,0.131,0.637,0.729,0.51,2.706,4.155,0.96,1.076,39.539,3,6
20140331,146,0.358,0.36,0.5,0.23,2.064,0.388,0.135,0.558,0.59,0.405,1.438,6.508,1.784,1.958,327.426,3,1
20081231,120,0.494,0.526,0,0.388,2.773,0.581,0.136,0.824,0.627,0.587,1.684,5.4,0,0,18.939,3,5
19980331,107,0.183,0.183,0.231,0.115,1.014,0.237,0.563,0.192,0.486,0.306,0.945,0.733,2.112,2.586,49.709,2,6
19971130,75,0.483,0.552,0.448,0.371,2.538,0.497,0.05,0.933,0.652,0.571,1.877,3.9,1.195,1.978,117.269,2,1
20070930,92,0.308,0.316,0.305,0.242,2.503,0.502,0.166,0.531,0.47,0.337,0.892,8.285,2.673,3.626,143.366,3,3
20001231,27,0.59,0.672,0.816,0.544,3.806,0.714,0.14,1.313,0.668,0.639,2.103,2.866,0.455,0.506,22.361,2,8
20140630,143,0.292,0.292,0.142,0.227,1.357,0.507,0.393,0.387,0.448,0.312,0.813,18.337,4.509,5.235,122.348,2,6
20130930,108,0.757,0.789,0.405,0.493,4.655,0.557,0.05,2.487,0.848,0.784,5.588,1.859,1.003,1.321,83.785,3,7
20080331,58,0.442,0.442,0.059,0.387,9.565,0.754,0.134,0.783,0.513,0.461,1.053,-0.004,1.913,1.947,0,4,1
20040131,57,0.149,0.177,0.318,0.107,1.178,0.184,0.164,0.175,0.488,0.293,0.952,14.357,1.31,1.553,49.691,1,6
20011031,20,0.33,0.564,0.103,0.309,3.013,0.286,0.014,0.49,0.633,0.575,1.723,2.785,0.38,1.804,123.032,3,1
20030930,140,0.464,0.488,0.492,0.25,2.741,0.327,0.144,0.865,0.726,0.661,2.645,3.541,0.921,1.496,33.229,2,5
19970930,35,0.396,0.429,0.43,0.287,1.262,0.446,0.156,1.09,0.595,0.572,2.398,9.747,1.102,1.794,133.547,1,6
19970930,100,0.39,0.441,0.539,0.253,1.208,0.345,0.233,0.552,0.65,0.532,2,9.889,1.016,1.194,8.522,1,3
19990331,58,0.612,0.623,0.144,0.535,3.988,0.788,0.058,1.556,0.666,0.627,2.014,1.475,1.119,1.119,0,3,1
20070930,97,0.144,0.167,0.46,0.099,0.36,0.173,0.418,0.163,0.494,0.356,0.975,32.255,0.956,1.249,32.755,1,2
19951231,89,0.241,0.262,0.524,0.154,1.068,0.258,0.205,0.218,0.552,0.3,1.247,7.707,1.062,1.114,19.02,0,5
20140131,57,0.406,0.56,0.378,0.234,1.864,0.225,0.149,0.621,0.752,0.594,3.083,12.27,0.979,1.116,31.133,2,6
20020630,169,0.195,0.227,0.214,0.186,1.405,0.469,0.234,0.22,0.34,0.267,0.516,9.022,2.142,3.058,143.754,2,4
19980630,151,0.501,0.508,0.719,0.407,27.662,0.669,0.14,3.932,0.6,0.523,1.502,-1.159,2.476,2.64,85.87,3,4
20110930,128,0.364,0.45,0.642,0.301,2.795,0.423,0.151,0.597,0.575,0.461,1.371,4.214,1.185,1.357,72.809,2,6
20110930,78,0.199,0.22,0.298,0.163,1.357,0.361,0.196,0.226,0.408,0.28,0.689,10.631,0.702,1.589,46.565,2,2
19981231,4,0.338,0.497,0.778,0.27,1.207,0.286,0.248,0.444,0.64,0.481,1.78,7.033,0.598,0.641,23.559,0,8
20000930,35,0.239,0.265,0.353,0.207,1.135,0.459,0.222,0.325,0.407,0.304,0.707,11.253,1.699,2.256,101.833,1,6
19980930,3,0.31,0.317,0.396,0.203,1.056,0.354,0.136,0.46,0.559,0.357,1.299,13.529,1.242,1.739,254.845,1,4
20091231,5,0.589,0.59,0.3,0.423,3.871,0.598,0.058,1.432,0.705,0.606,2.394,1.141,2.158,3.398,170.881,4,7
20100331,32,0.5,0.565,0.423,0.305,0.801,0.37,0.416,1.026,0.73,0.614,2.849,45.116,0.788,1.134,47.607,0,2
20120630,28,0.071,0.073,0.393,0.046,0.193,0.11,0.471,0.068,0.409,0.204,0.696,151.247,1.44,1.637,1.354,0,3
20080331,25,0.32,0.354,0.358,0.162,1.473,0.212,0.078,0.461,0.689,0.639,2.221,0,0.644,1.297,13.793,2,4
20120331,92,0.328,0.334,0.389,0.276,2.902,0.61,0.19,0.447,0.445,0.35,0.805,3.949,2.905,3.697,121.147,3,3
20130630,147,0.576,0.628,0.735,0.43,2.876,0.555,0.14,1.094,0.71,0.626,2.565,4.01,0.748,0.803,24.827,2,5
19980930,58,0.397,0.417,0.155,0.351,2.846,0.679,0.094,0.641,0.492,0.425,0.971,1.725,1.045,1.045,0,3,1
20130930,116,0.27,0.27,0.305,0.199,1.873,0.432,0.279,0.349,0.461,0.34,0.979,1.096,1.807,1.972,4.286,2,8
19990930,146,0.188,0.2,0.798,0.098,1.04,0.153,0.202,0.224,0.602,0.371,1.512,11.338,1.32,1.378,232.978,1,1
20070930,146,0.41,0.411,0.607,0.18,0.949,0.242,0.235,0.683,0.742,0.518,2.879,8.823,1.271,1.48,283.644,3,1
19950331,108,0.925,1.083,0.609,0.592,1.777,0.527,0.197,4.582,0.959,0.945,23.255,4.906,0.908,1.22,63.201,3,7
19960731,80,0.359,0.4,0,0.274,3.91,0.438,0.023,0.559,0.561,0.484,1.276,1.387,0.257,2.151,120.962,3,1
19981130,55,0.499,0.776,0.279,0.466,5.669,0.428,-0.015,0.893,0.699,0.653,2.323,1.451,0.954,1.671,124.683,3,1
19981231,107,0.181,0.182,0.22,0.114,0.843,0.234,0.185,0.188,0.487,0.295,0.948,2.108,2.247,2.589,37.367,2,6
20130930,147,0.574,0.622,0.753,0.428,2.838,0.559,0.14,1.087,0.707,0.622,2.528,4.107,0.747,0.805,24.942,1,5
20050630,54,0.476,0.536,0.568,0.262,1.782,0.314,0.079,0.935,0.743,0.624,2.983,7.435,1.393,1.532,64.795,2,3
20030930,44,0.071,0.118,0.486,0.064,0.33,0.076,0.283,0.063,0.5,0.301,1.011,62.346,0.918,1.169,2.751,0,3
19980331,163,0.646,0.647,0.199,0.548,-11.469,0.782,-0.054,1.943,0.7,0.671,2.336,-1.99,1.639,1.775,0,4,8
20000630,27,0.52,0.537,0.704,0.445,2.518,0.717,0.153,1.057,0.602,0.541,1.521,3.399,0.8,0.881,12.381,2,8
20041231,154,0.475,0.49,0.461,0.344,2.565,0.528,0.183,0.898,0.631,0.543,1.712,5.15,1.189,1.927,128.095,3,7
20120630,27,0.497,0.531,0.488,0.394,2.921,0.587,0.119,0.837,0.627,0.527,1.684,2.004,0.833,0.819,0,3,8
20050331,59,0.02,0.073,0.711,0.042,0.127,0.027,0.624,0.016,0.431,0.206,0.757,55.368,1.46,1.37,16.165,2,5
19980630,52,0.484,0.485,0.261,0.418,4.285,0.753,0.159,0.842,0.555,0.506,1.247,2.419,1.186,1.309,0,2,1
20070731,148,0.089,0.144,0.316,0.029,0.185,0.022,0.188,0.101,0.814,0.697,4.407,70.444,1.142,1.187,0,1,6
20020331,94,0.347,0.525,0.525,0.296,1.991,0.31,0.202,0.471,0.631,0.55,1.785,5.571,0.874,1.319,56.316,1,7
20090331,105,0.428,0.443,0.27,0.297,2.674,0.464,0.191,0.815,0.617,0.482,1.611,2.992,1.487,2.093,171.856,1,4
19950331,66,0.272,0.419,0.411,0.225,0.713,0.24,0.363,0.363,0.609,0.432,1.558,22.091,0.836,1.141,43.316,0,2
20040630,31,0.33,0.344,0.036,0.292,69.107,0.648,-0.083,0.493,0.432,0.355,0.761,-1.449,7.43,8.747,137.905,4,7
19991231,161,0.992,1.004,0.499,0.668,-41.233,0.664,-0.083,121.528,0.995,0.992,183.04,-1.52,2.099,2.099,97.534,4,4
20050331,39,0.474,0.51,0.472,0.282,1.989,0.37,0.085,0.912,0.709,0.582,2.729,5.75,1.044,1.529,75.7,1,7
20050930,41,0.301,0.487,0.362,0.239,1.887,0.225,0.14,0.431,0.657,0.485,2.051,6.687,1.335,1.808,122.673,1,7
20110331,59,0.46,0.611,0.818,0.333,1.15,0.355,0.308,0.524,0.705,0.6,2.393,12.348,0.904,0.938,13.307,2,5
20041231,3,0.442,0.46,0.194,0.242,1.652,0.328,0.121,0.782,0.707,0.479,2.415,13.932,1.401,1.692,179.667,1,4
20060930,93,0.306,0.27,0.394,0.156,1.471,0.295,0.186,0.44,0.599,0.552,1.491,11.148,0.887,1.829,32.531,2,4
19990331,131,0.332,0.397,0.065,0.298,-1.779,0.501,0.193,0.629,0.498,0.513,1.683,-12.671,2.74,3.129,46.321,3,7
20000630,92,0.428,0.457,0.452,0.325,4.141,0.514,0.077,0.584,0.593,0.486,1.517,1.31,1.242,1.953,136.904,3,3
19961231,135,0.799,0.805,0.364,0.757,6.109,0.926,0.078,4.263,0.811,0.816,4.601,0.707,1.619,2.275,0,4,8
20030630,156,0.46,0.468,0.577,0.282,2.462,0.411,-0.102,0.853,0.675,0.586,2.074,1.337,1.643,1.783,32.575,4,5
20061231,103,0.225,0.273,0.179,0.156,1.748,0.23,0.193,0.295,0.558,0.306,1.281,6.941,1.036,1.417,82.296,2,5
20001231,44,0.09,0.165,0.569,0.09,0.404,0.097,0.306,0.083,0.503,0.293,1.06,20.471,0.84,1.058,22.162,0,3
20060930,85,0.183,0.206,0.232,0.118,0.861,0.196,0.243,0.223,0.533,0.34,1.139,13.644,2.035,2.254,36.759,1,6
20000630,35,0.273,0.313,0.372,0.233,1.254,0.445,0.222,0.396,0.457,0.352,0.886,9.798,1.466,1.977,99.774,1,6
20091231,19,0.293,0.304,0.227,0.205,1.076,0.378,0.251,0.412,0.523,0.352,1.093,26.731,1.987,2.211,63.865,1,4
20000930,40,0.484,0.58,0.698,0.19,1.724,0.19,0.123,0.898,0.831,0.789,5.338,8.528,0.776,0.848,0,1,1
20120930,9,0.224,0.239,0.609,0.167,0.915,0.342,0.432,0.239,0.457,0.256,0.843,10.818,0.826,0.964,41.849,1,3
20130930,98,0.281,0.338,0.194,0.208,1.409,0.31,0.164,0.308,0.558,0.337,1.269,12.119,2.203,2.472,223.417,0,4
20000930,8,0.287,0.289,0.339,0.246,2.519,0.62,0.14,0.384,0.394,0.311,0.65,3.598,2.931,3.027,54.775,1,3
20000331,144,0.697,0.704,0.614,0.601,4.358,0.802,0.118,2.153,0.741,0.708,2.866,1.032,0.849,0.912,0,3,3
20130930,38,0.731,1.176,0.208,0.661,8.56,0.484,-0.001,2.685,0.848,0.824,5.665,1.061,0.816,2.064,208.292,4,2
20040630,28,0.223,0.258,0.483,0.15,0.675,0.236,0.274,0.247,0.549,0.366,1.225,32.734,1.098,1.264,8.421,0,3
19990630,13,0.446,0.486,0.485,0.369,5.975,0.584,0,0.766,0.58,0.506,1.379,0.465,1.286,2.05,148.291,1,3
19970930,85,0.134,0.232,0.362,0.132,0.723,0.15,0.341,0.151,0.508,0.301,1.034,15.706,1.03,1.463,83.972,0,6
20050731,110,0.533,0.571,0.268,0.406,3.704,0.566,0.027,1.116,0.668,0.604,2.042,3.95,0.773,2.254,59.723,3,2
20020930,17,0.521,0.594,0.409,0.273,2.358,0.306,0.102,1.058,0.78,0.629,3.547,4.556,0.518,0.83,53.481,1,5
20040630,44,0.054,0.102,0.469,0.055,0.272,0.061,0.352,0.047,0.484,0.287,0.948,136.699,0.978,1.221,2.758,0,3
19950630,3,0.583,0.59,0.34,0.391,2.476,0.534,0.111,1.489,0.724,0.629,2.79,5.551,1.32,1.831,188.294,1,4
19960630,19,0.093,0.179,0.347,0.087,0.274,0.08,0.308,0.102,0.56,0.251,1.274,32.277,1.143,1.462,132.856,0,4
20090630,113,0.241,0.256,0.283,0.174,1.777,0.338,0.518,0.252,0.484,0.346,0.941,-0.481,1.039,1.094,0,3,3
19950331,158,0.545,0.561,0.526,0.436,1.958,0.657,0.127,1.026,0.646,0.58,1.821,2.846,2.204,2.104,39.081,3,4
20041231,79,0.192,0.282,0.269,0.161,0.713,0.205,0.385,0.254,0.537,0.297,1.323,27.86,0.986,1.147,235.734,0,4
20010630,118,0.376,0.401,0.185,0.335,5.52,0.659,0.087,0.607,0.477,0.412,0.923,2.568,2.787,3.347,155.361,2,4
19960630,49,0.099,0.098,0.066,0.054,0.482,0.107,0.144,0.11,0.507,0.154,1.029,78.75,1.624,2.268,66.658,1,5
20090630,25,0.273,0.304,0.384,0.145,1.463,0.2,0.096,0.354,0.653,0.594,1.879,0,0.759,1.386,14.16,2,4
20010630,169,0.228,0.252,0.178,0.202,1.625,0.48,-0.039,0.256,0.381,0.297,0.615,5.969,2.15,3.159,132.246,2,4
20030930,14,0.611,0.631,0.353,0.386,2.419,0.49,0.125,1.544,0.763,0.698,3.211,19.42,0.979,1.546,65.688,1,4
19980630,147,0.541,0.549,0.767,0.453,0.981,0.72,0.113,1.063,0.621,0.561,1.638,2.836,1.286,1.286,5.326,2,5
20050930,17,0.492,0.538,0.315,0.203,3.113,0.231,0.081,0.891,0.808,0.695,4.205,3.025,0.498,0.738,42.741,1,5
20080930,31,0.178,0.189,0.22,0.141,20.784,0.342,0.043,0.162,0.388,0.208,0.633,-0.128,2.335,2.727,89.568,4,7
20090630,5,0.57,0.571,0.273,0.436,3.465,0.648,0.121,1.325,0.672,0.589,2.044,1.474,2.143,3.475,139.316,4,7
19950228,115,0.169,0.218,0.468,0.131,0.866,0.201,0.094,0.203,0.503,0.36,1.01,8.813,1.29,2.013,86.644,2,6
19980930,100,0.436,0.452,0.607,0.274,1.722,0.4,0.248,0.605,0.659,0.527,1.932,6.851,0.834,1.074,7.881,1,3
19961231,6,0.28,0.367,0.877,0.186,0.866,0.224,0.195,0.314,0.635,0.449,1.737,10.013,1.122,1.122,90.664,0,8
20081130,77,0.456,0.639,0.428,0.385,2.5,0.409,0.145,0.803,0.672,0.588,2.052,7.328,0.512,0.936,86.322,1,2
20070331,96,0.444,0.444,0.336,0.37,1.58,0.689,0.377,0.794,0.537,0.508,1.16,4.303,2.743,2.858,49.82,4,3
19990630,168,0.766,0.767,0.838,0.636,6.399,0.788,0.074,2.516,0.806,0.776,4.149,0.219,0.73,0.738,13.393,3,3
20020331,158,0.536,0.562,0.751,0.482,3.582,0.764,0.115,1.129,0.602,0.567,1.513,2.439,1.419,1.569,59.837,3,4
20030630,25,0.242,0.264,0.224,0.146,1.06,0.23,0.13,0.288,0.581,0.507,1.387,0,0.769,1.811,32.364,1,4
20130630,172,0.304,0.308,0.3,0.235,1.545,0.492,0.325,0.443,0.47,0.365,0.94,14.569,2.329,3.474,120.721,2,7
20140430,37,0.69,1.081,0,0.587,4.748,0.451,0.066,2.195,0.832,0.806,4.942,8.611,0,0,326.085,1,5
20040331,42,0.381,0.61,0.456,0.211,1.645,0.167,0.143,0.613,0.786,0.658,3.685,6.175,0.75,0.969,76.487,2,6
19980630,105,0.016,0.188,0.235,0.087,0.243,0.014,0.501,0.016,0.546,0.31,1.201,35.618,0.822,1.082,21.879,0,4
19980930,46,0.356,0.417,0.533,0.213,1.418,0.272,0.254,0.583,0.671,0.562,2.066,8.913,1.175,1.629,74.234,2,7
20051231,156,0.241,0.242,0.372,0.189,1.905,0.463,0.274,0.318,0.407,0.262,0.687,4.466,2.276,2.406,68.769,3,5
20090930,100,0.365,0.379,0.548,0.238,1.828,0.38,0.262,0.444,0.602,0.46,1.535,4.666,0.694,0.961,5.651,1,3
20000630,121,0.407,0.47,0.338,0.342,2.389,0.519,0.185,0.578,0.569,0.486,1.319,3.883,0.697,1.821,71.859,1,2
20010430,68,0.729,0.765,0.121,0.46,2.294,0.524,0.151,2.684,0.837,0.794,5.12,3.853,0.199,0.917,14.969,2,2
19990930,27,0.58,0.594,0.743,0.489,2.698,0.73,0.147,1.331,0.655,0.598,1.91,3.288,0.695,0.765,9.657,2,8
20020331,117,0.092,0.095,0.235,0.079,1.093,0.316,0.466,0.098,0.242,0.163,0.32,-9.051,3.2,3.756,47.418,1,6
19981231,130,0.531,0.531,0.789,0.392,7.231,0.601,0.101,0.901,0.653,0.572,1.885,-0.09,0.707,0.796,0,2,3
19950630,23,0.306,0.307,0.478,0.208,1.446,0.392,0.088,0.441,0.529,0.41,1.125,6.893,1.261,2.294,138.245,3,6
19960331,93,0.584,0.589,0.446,0.391,9.676,0.535,-0.018,2.648,0.724,0.706,2.618,0.727,1.105,2.241,47.139,3,4
20050331,27,0.452,0.478,0.588,0.383,2.363,0.647,0.22,0.793,0.561,0.478,1.277,3.513,0.649,0.659,0,2,8
19970630,8,0.298,0.337,0.609,0.264,1.442,0.521,0.203,0.409,0.45,0.402,0.817,7.288,1.621,1.735,29.42,2,3
20010630,64,0.467,0.722,0.669,0.335,1.769,0.287,0.137,0.855,0.753,0.676,3.048,15.798,1.112,1.26,102.868,1,6
20131231,21,0,0,0.443,0.084,0.645,0.066,0.059,0,1.265,-2.136,-4.734,16.756,1.45,1.504,44.45,3,6
20050630,67,0.233,0.353,0.407,0.208,1.036,0.251,0.319,0.312,0.548,0.416,1.413,15.03,0.722,1.106,67.114,0,2
20070331,99,0.257,0.348,0.221,0.188,1.496,0.233,0.222,0.282,0.598,0.373,1.609,33.006,0.547,1.037,285.923,2,2
20091231,59,0.467,0.467,0.791,0.304,1.292,0.466,0.294,0.572,0.653,0.54,1.884,9.055,1.394,1.458,9.886,2,5
20020630,146,0.354,0.817,0.702,0.29,13.506,0.163,-0.031,0.547,0.77,0.642,3.355,-0.326,1.022,1.045,192.641,4,1
20140331,130,0.369,0.372,0.341,0.242,1.62,0.407,0.277,0.438,0.589,0.443,1.547,4.165,1.175,1.206,0,2,3
19980331,97,0.44,0.74,0.415,0.4,2.127,0.341,0.733,0.624,0.697,0.599,2.302,6.795,0.865,1.001,20.539,1,2
20120930,67,0.468,0.538,0.409,0.321,1.594,0.409,0.172,0.996,0.683,0.617,2.487,10.704,0.764,1.198,46.366,1,2
20100930,73,0.381,0.381,0.298,0.28,1.098,0.513,0.36,0.621,0.546,0.444,1.241,10.526,2.686,3.687,86.667,2,7
19960331,129,0.452,0.527,0.386,0.331,-5.435,0.433,-0.087,0.824,0.656,0.573,1.905,-3.853,0.941,1.904,101.38,4,1
19960331,120,0.194,0.456,0,0.29,1.434,0.253,0.177,0.231,0.488,0.464,0.951,6.413,0,0,70.189,2,5
20130331,38,0.708,1.018,0.197,0.625,6.866,0.529,-0.001,2.41,0.821,0.797,4.638,1.218,0.903,2.359,192.112,4,2
20091031,148,0.38,0.401,0.313,0.103,0.853,0.116,0.085,0.613,0.84,0.724,5.268,18.964,1.372,1.428,0,1,6
20130630,78,0.196,0.206,0.34,0.148,1.01,0.333,0.236,0.222,0.423,0.283,0.734,14.125,0.678,1.48,39.643,2,2
19980930,140,0.382,0.449,0.474,0.24,2.049,0.305,0.114,0.617,0.669,0.61,2.022,4.312,0.98,1.73,66.335,2,5
